Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Thomas Fabbiano,M,27.0,Italy,ITA,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,None
Massimo Fabbrizi,M,38.0,Italy,ITA,2016,Rio de Janeiro,Shooting,Shooting Men's Trap,None
Alessandro Fabian,M,28.0,Italy,ITA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,None
Fabiana da Silva Simes,F,26.0,Brazil,BRA,2016,Rio de Janeiro,Football,Football Women's Football,None
Fabiana Marcelino Claudino,F,31.0,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,None
Josefa Fabola Almeida de Sousa Alves,F,33.0,Brazil,BRA,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,None
Margaux Nicole Jeanne Aude Fabre,F,23.0,France,FRA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,None
Ludovic Fabregas,M,20.0,France,FRA,2016,Rio de Janeiro,Handball,Handball Men's Handball,Silver
Simone Facey,F,31.0,Jamaica,JAM,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,None
Simone Facey,F,31.0,Jamaica,JAM,2016,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
Anthony Louis Fahden,M,30.0,United States,USA,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,None
Sonia Emilia Marie Fahlin,F,27.0,Sweden,SWE,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",None
Linda Fahrni,F,23.0,Switzerland,SUI,2016,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,None
Pawe Fajdek,M,27.0,Poland,POL,2016,Rio de Janeiro,Athletics,Athletics Men's Hammer Throw,None
Lucia Falasca,F,23.0,Argentina,ARG,2016,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,None
Gbor Faldum,M,28.0,Hungary,HUN,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,None
Katelyn Falgowski,F,27.0,United States,USA,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Ada Fall,F,29.0,Senegal,SEN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,None
Fan Yang,M,26.0,China,CHN,2016,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",None
Fan Yilin,F,16.0,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
Fan Yilin,F,16.0,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,None
Fan Yilin,F,16.0,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,None
Fan Yilin,F,16.0,China,CHN,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,None
Lindaweni Fanetri,F,26.0,Indonesia,INA,2016,Rio de Janeiro,Badminton,Badminton Women's Singles,None
Lawrence Fanous,M,30.0,Jordan,JOR,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,None
ime Fantela,M,30.0,Croatia,CRO,2016,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,Gold
Mara Fernanda Far Nuez,F,18.0,Panama,PAN,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,None
"\"Mohamed Muktar Jama \"\"Mo\"\" Farah\"",M,33.0,Great Britain,GBR,2016,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",Gold
"\"Mohamed Muktar Jama \"\"Mo\"\" Farah\"",M,33.0,Great Britain,GBR,2016,Rio de Janeiro,Athletics,"Athletics Men's 10,000 metres",Gold
Robert Charbel Farah Maksoud,M,29.0,Colombia,COL,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,None
Bianca Farella,F,24.0,Canada,CAN,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
Farhan Salih Farhan,M,19.0,Bahrain,BRN,2016,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,None
Bruna Jssica Oliveira Farias,F,24.0,Brazil,BRA,2016,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,None
Vincent Farka,M,23.0,Slovakia,SVK,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",None
Carmen Farmer,F,35.0,United States,USA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,None
Stuart James Farquhar,M,34.0,New Zealand,NZL,2016,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,None
"\"Thomas William \"\"Tom\"\" Farrell\"",M,25.0,Great Britain,GBR,2016,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",None
Kent Farrington,M,35.0,United States,USA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Kent Farrington,M,35.0,United States,USA,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
Kendrick James Farris,M,30.0,United States,USA,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,None
Erika Fasana,F,20.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,None
Erika Fasana,F,20.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,None
Erika Fasana,F,20.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,None
Erika Fasana,F,20.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,None
Steffen Fth,M,26.0,Germany,GER,2016,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
Rachel Fattal,F,22.0,United States,USA,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
"\"Eleanor Jane \"\"Ellie\"\" Faulkner\"",F,23.0,Great Britain,GBR,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,None
Rodrigo Faustino,M,29.0,Brazil,BRA,2016,Rio de Janeiro,Hockey,Hockey Men's Hockey,None
Mahmoud Fawzy Rashad Muhammad Sebie,M,24.0,Egypt,EGY,2016,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",None
Krisztina Fazekas Zur,F,36.0,Hungary,HUN,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Gold
Michelle Cristina Fazzari,F,29.0,Canada,CAN,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",None
Stephan Feck,M,26.0,Germany,GER,2016,Rio de Janeiro,Diving,Diving Men's Springboard,None
Stephan Feck,M,26.0,Germany,GER,2016,Rio de Janeiro,Diving,Diving Men's Synchronized Springboard,None
Rafa Fedaczyski,M,35.0,Poland,POL,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,None
Andriy Myronovych Fedechko,M,25.0,Ukraine,UKR,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,None
Olena Olehivna Fedorova,F,29.0,Ukraine,UKR,2016,Rio de Janeiro,Diving,Diving Women's Springboard,None
Justine Fedronic,F,25.0,France,FRA,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres,None
Stefanie Fee,F,26.0,United States,USA,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Stefan Fegerl,M,27.0,Austria,AUT,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,None
Stefan Fegerl,M,27.0,Austria,AUT,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,None
"\"James \"\"Jimmy\"\" Feigen\"",M,26.0,United States,USA,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
Pablo Feijoo Ugalde,M,34.0,Spain,ESP,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,None
Cristiano Silva Felcio,M,24.0,Brazil,BRA,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,None
Felipe Anderson Perieira Gomes,M,23.0,Brazil,BRA,2016,Rio de Janeiro,Football,Football Men's Football,Gold
Allyson Michelle Felix,F,30.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's 400 metres,Silver
Allyson Michelle Felix,F,30.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Allyson Michelle Felix,F,30.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
Alysbeth Flix Boyer,F,23.0,Puerto Rico,PUR,2016,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,None
Ana Dulce Ferreira Flix,F,33.0,Portugal,POR,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,None
Kurt Anthony Felix,M,28.0,Grenada,GRN,2016,Rio de Janeiro,Athletics,Athletics Men's Decathlon,None
Lauren Fendrick,F,34.0,United States-2,USA,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Feng Bin,F,22.0,China,CHN,2016,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,None
Feng Shanshan,F,26.0,China,CHN,2016,Rio de Janeiro,Golf,Golf Women's Individual,Bronze
Feng Tian Wei,F,29.0,Singapore,SGP,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,None
Feng Tian Wei,F,29.0,Singapore,SGP,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,None
"\"Yijun \"\"Tom\"\" Feng\"",M,19.0,United States,USA,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles,None
"\"Yijun \"\"Tom\"\" Feng\"",M,19.0,United States,USA,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,None
Beatriz Moreira Feres,F,28.0,Brazil,BRA,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,None
Branca Moreira Feres,F,28.0,Brazil,BRA,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,None
Grant Alexander Ferguson,M,22.0,Great Britain,GBR,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Keith Ferguson,M,36.0,Australia,AUS,2016,Rio de Janeiro,Shooting,Shooting Men's Skeet,None
Sheniqua Monique Ferguson,F,26.0,Bahamas,BAH,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,None
Houari Ferhani,M,23.0,Algeria,ALG,2016,Rio de Janeiro,Football,Football Men's Football,None
Fares Al-Ferjani,M,19.0,Tunisia,TUN,2016,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",None
Mohamed Ayoub Al-Ferjani,M,30.0,Tunisia,TUN,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",None
Carlotta Ferlito,F,21.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,None
Carlotta Ferlito,F,21.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,None
Carlotta Ferlito,F,21.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,None
Carlotta Ferlito,F,21.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,None
Carlotta Ferlito,F,21.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,None
Bruno Miguel Borges Fernandes,M,21.0,Portugal,POR,2016,Rio de Janeiro,Football,Football Men's Football,None
David Rubn Sousa Fernandes,M,32.0,Portugal,POR,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",None
Alberto Fernndez Muoz,M,33.0,Spain,ESP,2016,Rio de Janeiro,Shooting,Shooting Men's Trap,None
Antonio Fernndez Fernndez,M,25.0,Spain,ESP,2016,Rio de Janeiro,Archery,Archery Men's Individual,None
Antonio Fernndez Fernndez,M,25.0,Spain,ESP,2016,Rio de Janeiro,Archery,Archery Men's Team,None
Charles Fernndez,M,20.0,Guatemala,GUA,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,None
Federico Gastn Fernndez,M,26.0,Argentina,ARG,2016,Rio de Janeiro,Handball,Handball Men's Handball,None
"\"Francisco \"\"Fran\"\" Fernndez Miranda\"",M,30.0,Spain,ESP,2016,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,None
Jorge Yadin Fernndez Hernndez,M,28.0,Cuba,CUB,2016,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,None
Josefina Fernndez,F,24.0,Argentina,ARG,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,None
Juan Pablo Fernndez,M,27.0,Argentina,ARG,2016,Rio de Janeiro,Handball,Handball Men's Handball,None
Liliana Fernndez Steiner,F,29.0,Spain,ESP,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Manuel Fernndez Saro,M,41.0,Spain,ESP,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Manuel Fernndez Saro,M,41.0,Spain,ESP,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",None
"\"Rodolfo \"\"Rudy\"\" Fernndez Farrs\"",M,31.0,Spain,ESP,2016,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze
Sergio Fernndez Roda,M,23.0,Spain,ESP,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,None
Silvio Ernesto Fernndez Briceo,M,37.0,Venezuela,VEN,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",None
Silvio Ernesto Fernndez Briceo,M,37.0,Venezuela,VEN,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",None
Erika Ferraioli,F,30.0,Italy,ITA,2016,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,None
Erika Ferraioli,F,30.0,Italy,ITA,2016,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,None
Erika Ferraioli,F,30.0,Italy,ITA,2016,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,None
Pauline Ferrand-Prevot,F,24.0,France,FRA,2016,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",None
Pauline Ferrand-Prevot,F,24.0,France,FRA,2016,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",None
Vanessa Ferrari,F,25.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,None
Vanessa Ferrari,F,25.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,None
Vanessa Ferrari,F,25.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,None
Vanessa Ferrari,F,25.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,None
Vanessa Ferrari,F,25.0,Italy,ITA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,None
Aline da Silva Ferreira,F,29.0,Brazil,BRA,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",None
Fernanda Nunes Leal Ferreira,F,31.0,Brazil,BRA,2016,Rio de Janeiro,Rowing,Rowing Women's Lightweight Double Sculls,None
Jaqueline Antonia Ferreira,F,29.0,Brazil,BRA,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,None
Nicolas Massao Ferreira Silva,M,23.0,Brazil,BRA,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",None
Nicolas Massao Ferreira Silva,M,23.0,Brazil,BRA,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",None
Tiago Jorge de Oliveira Ferreira,M,27.0,Portugal,POR,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Darienn Ferrer Dels,M,33.0,Cuba,CUB,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,None
David Ferrer Ern,M,34.0,Spain,ESP,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,None
David Ferrer Ern,M,34.0,Spain-1,ESP,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles,None
David Ferrer Ern,M,34.0,Spain-1,ESP,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,None
Beatriz Ferrer-Salat Serra de Migui,F,50.0,Spain,ESP,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Beatriz Ferrer-Salat Serra de Migui,F,50.0,Spain,ESP,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",None
Miguel Ferrera Rodrguez,M,35.0,Honduras,HON,2016,Rio de Janeiro,Taekwondo,Taekwondo Men's Welterweight,None
Costanza Ferro,F,23.0,Italy,ITA,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Costanza Ferro,F,23.0,Italy,ITA,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,None
Irina Andreyevna Fetisova,F,21.0,Russia,RUS,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,None
Rossella Fiamingo,F,25.0,Italy,ITA,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",Silver
Marco Fichera,M,22.0,Italy,ITA,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",None
Marco Fichera,M,22.0,Italy,ITA,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Team",Silver
Connor Evan Fields,M,23.0,United States,USA,2016,Rio de Janeiro,Cycling,Cycling Men's BMX,Gold
Nirra Fields,F,22.0,Canada,CAN,2016,Rio de Janeiro,Basketball,Basketball Women's Basketball,None
Carlos Eduardo Fierro Guerrero,M,22.0,Mexico,MEX,2016,Rio de Janeiro,Football,Football Men's Football,None
Illias Fifa Temesmani,M,27.0,Spain,ESP,2016,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",None
Pietro Figlioli,M,32.0,Italy,ITA,2016,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Bronze
Tobias Pereira Figueiredo,M,22.0,Portugal,POR,2016,Rio de Janeiro,Football,Football Men's Football,None
Freddy Figueroa Ortiz,M,21.0,Ecuador,ECU,2016,Rio de Janeiro,Judo,Judo Men's Heavyweight,None
Jos Ricardo Figueroa,M,25.0,Cuba,CUB,2016,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Men's Individual,None
Julia Figueroa Pea,F,25.0,Spain,ESP,2016,Rio de Janeiro,Judo,Judo Women's Extra-Lightweight,None
scar Albeyro Figueroa Mosquera,M,33.0,Colombia,COL,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Featherweight,Gold
Yusleidy Mariana Figueroa Roldn,F,23.0,Venezuela,VEN,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,None
Grzegorz Fijaek,M,29.0,Poland-1,POL,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,None
Andile Eugene Fikizolo,M,22.0,South Africa,RSA,2016,Rio de Janeiro,Football,Football Men's Football,None
Christoph Fildebrandt,M,27.0,Germany,GER,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,None
Christoph Fildebrandt,M,27.0,Germany,GER,2016,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,None
Siueni Filimone,M,21.0,Tonga,TGA,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,None
Roseline Filion,F,29.0,Canada,CAN,2016,Rio de Janeiro,Diving,Diving Women's Platform,None
Roseline Filion,F,29.0,Canada,CAN,2016,Rio de Janeiro,Diving,Diving Women's Synchronized Platform,Bronze
Ana Luiza Filiorianu,F,17.0,Romania,ROU,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Varvara Filiou,F,21.0,Greece,GRE,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Filip Filipovi,M,29.0,Serbia,SRB,2016,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,Gold
Nenad Filipovi,M,37.0,Serbia,SRB,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,None
Predrag Filipovi,M,37.0,Serbia,SRB,2016,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,None
"\"Konstantinos \"\"Kostas\"\" Filippidis\"",M,29.0,Greece,GRE,2016,Rio de Janeiro,Athletics,Athletics Men's Pole Vault,None
Caileigh Filmer,F,19.0,Canada,CAN,2016,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,None
Yuval Filo,F,18.0,Israel,ISR,2016,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,None
Sabrina Filzmoser,F,36.0,Austria,AUT,2016,Rio de Janeiro,Judo,Judo Women's Lightweight,None
Mason Finley,M,25.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Men's Discus Throw,None
Michelle Finn,F,26.0,Ireland,IRL,2016,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",None
Yoel Segundo Finol Rivas,M,19.0,Venezuela,VEN,2016,Rio de Janeiro,Boxing,Boxing Men's Flyweight,Bronze
Joanna Fiodorow,F,27.0,Poland,POL,2016,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,None
Juliano Ernani Malegreau Fiori,M,31.0,Brazil,BRA,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,None
Sharon Firisua,F,22.0,Solomon Islands,SOL,2016,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",None
Aria Fischer,F,17.0,United States,USA,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
Julia Fischer,F,26.0,Germany,GER,2016,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,None
Makenzie Fischer,F,19.0,United States,USA,2016,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Gold
Murilo Antnio Fischer,M,37.0,Brazil,BRA,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",None
sa Nilla Maria Fischer,F,32.0,Sweden,SWE,2016,Rio de Janeiro,Football,Football Women's Football,Silver
Aimee Fisher,F,21.0,New Zealand,NZL,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Andrew Fisher,M,24.0,Bahrain,BRN,2016,Rio de Janeiro,Athletics,Athletics Men's 100 metres,None
Heather Margaret Fisher,F,32.0,Great Britain,GBR,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,None
Ryan Fisher,M,25.0,Australia,AUS,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,None
Lilia Fisikovici (Tozlovanu-),F,27.0,Moldova,MDA,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,None
Theresa Matauaina Fitzpatrick,F,21.0,New Zealand,NZL,2016,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
Riley Fitzsimmons,M,20.0,Australia,AUS,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",None
Manila Flamini,F,28.0,Italy,ITA,2016,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,None
Shalane Flanagan (-Edwards),F,35.0,United States,USA,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,None
Nathan Flannery,M,23.0,New Zealand,NZL,2016,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,None
Konstantinos Flegkas,M,28.0,Greece,GRE,2016,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,None
Sebastian Fleischer,M,22.0,Denmark,DEN,2016,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,None
Kristna Fleissnerov,F,23.0,Czech Republic,CZE,2016,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,None
Colin Fleming,M,31.0,Great Britain-1,GBR,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,None
Jessie Alexandra Fleming,F,18.0,Canada,CAN,2016,Rio de Janeiro,Football,Football Women's Football,Bronze
Benjamin Karl Fletcher,M,24.0,Great Britain,GBR,2016,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,None
Julian Fletcher,M,25.0,Bermuda,BER,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,None
"\"William \"\"Will\"\" Fletcher\"",M,26.0,Great Britain,GBR,2016,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,None
Dylan James Fletcher-Scott,M,28.0,Great Britain,GBR,2016,Rio de Janeiro,Sailing,Sailing Men's Skiff,None
Hali Flickinger,F,22.0,United States,USA,2016,Rio de Janeiro,Swimming,Swimming Women's 200 metres Butterfly,None
Kirsten Flipkens,F,30.0,Belgium,BEL,2016,Rio de Janeiro,Tennis,Tennis Women's Singles,None
Kirsten Flipkens,F,30.0,Belgium,BEL,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles,None
Mohamed Flissi,M,26.0,Algeria,ALG,2016,Rio de Janeiro,Boxing,Boxing Men's Flyweight,None
Naomi Flood,F,30.0,Australia,AUS,2016,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",None
Fabian Florant,M,33.0,Netherlands,NED,2016,Rio de Janeiro,Athletics,Athletics Men's Triple Jump,None
Berthrade Simone Flore Bikatal,F,24.0,Cameroon,CMR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,None
Tristan Flore,M,21.0,France,FRA,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,None
David Florence,M,33.0,Great Britain,GBR,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, Slalom",None
David Florence,M,33.0,Great Britain,GBR,2016,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Silver
Brenda Eunice Flores Muoz,F,24.0,Mexico,MEX,2016,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",None
Daniel Alejandro Flores Prez,M,34.0,Venezuela,VEN,2016,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,None
Yuri Floriani,M,34.0,Italy,ITA,2016,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Florian Floto,M,28.0,Germany,GER,2016,Rio de Janeiro,Archery,Archery Men's Individual,None
Mathias Flckiger,M,27.0,Switzerland,SUI,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Julian Flgel,M,30.0,Germany,GER,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,None
Lars Flggen,M,26.0,Germany,GER,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,None
Gemma Flynn,F,26.0,New Zealand,NZL,2016,Rio de Janeiro,Hockey,Hockey Women's Hockey,None
Aline Focken,F,25.0,Germany,GER,2016,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",None
Alina Yanivna Fodorova,F,27.0,Ukraine,UKR,2016,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,None
Alejandro Jos Foglia Costa,M,32.0,Uruguay,URU,2016,Rio de Janeiro,Sailing,Sailing Men's One Person Heavyweight Dinghy,None
Mariana Foglia Costa,F,34.0,Uruguay,URU,2016,Rio de Janeiro,Sailing,Sailing Mixed Multihull,None
Fabio Fognini,M,29.0,Italy,ITA,2016,Rio de Janeiro,Tennis,Tennis Men's Singles,None
Fabio Fognini,M,29.0,Italy,ITA,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles,None
Fabio Fognini,M,29.0,Italy,ITA,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles,None
