Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Marta Menda Valencia,F,25.0,Spain,ESP,2000,Sydney,Athletics,Athletics Women's High Jump,None
Mara Graciela Mendoza Barrios,F,37.0,Mexico,MEX,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,None
Juan Carlos Miguel Mendoza,M,18.0,Philippines,PHI,2000,Sydney,Swimming,Swimming Men's 400 metres Freestyle,None
Andrea Meneghin,M,26.0,Italy,ITA,2000,Sydney,Basketball,Basketball Men's Basketball,None
Osleidys Menndez Sez,F,20.0,Cuba,CUB,2000,Sydney,Athletics,Athletics Women's Javelin Throw,Bronze
Jos Haroldo Meneses Gonzlez,M,20.0,Guatemala,GUA,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,None
Oscar D. Meneses Gonzlez,M,23.0,Guatemala,GUA,2000,Sydney,Athletics,Athletics Men's 100 metres,None
Oscar D. Meneses Gonzlez,M,23.0,Guatemala,GUA,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,None
Jude Menezes,M,29.0,India,IND,2000,Sydney,Hockey,Hockey Men's Hockey,None
Meng Jie,F,24.0,China,CHN,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",None
Meng Jie,F,24.0,China,CHN,2000,Sydney,Fencing,"Fencing Women's Foil, Team",None
Meng Kebate'er,M,24.0,China,CHN,2000,Sydney,Basketball,Basketball Men's Basketball,None
Vanessa Atra de Menga,F,23.0,Brazil,BRA,2000,Sydney,Tennis,Tennis Women's Doubles,None
Gemma Mengual Civil,F,23.0,Spain,ESP,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Antoinette Amewu Mensah,F,23.0,Germany,GER,2000,Sydney,Athletics,Athletics Women's High Jump,None
Daniel Mensah Kwei,M,24.0,Ghana,GHA,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,None
Aleksandr Ivanovich Menshchikov,M,27.0,Russia,RUS,2000,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",None
Barbara Mensing,F,39.0,Germany,GER,2000,Sydney,Archery,Archery Women's Individual,None
Barbara Mensing,F,39.0,Germany,GER,2000,Sydney,Archery,Archery Women's Team,Bronze
John Menton,M,30.0,Ireland,IRL,2000,Sydney,Athletics,Athletics Men's Discus Throw,None
Jos Martn Meolans,M,22.0,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,None
Jos Martn Meolans,M,22.0,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 100 metres Freestyle,None
Jos Martn Meolans,M,22.0,Argentina,ARG,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Marco Meoni,M,27.0,Italy,ITA,2000,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
Kirsty Mepham,F,31.0,Great Britain,GBR,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Kirsty Mepham,F,31.0,Great Britain,GBR,2000,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Team",None
Nouria Mrah-Benida,F,29.0,Algeria,ALG,2000,Sydney,Athletics,"Athletics Women's 1,500 metres",Gold
Emilio Merchn Alonso,M,24.0,Spain,ESP,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",None
Jos Mara Merchn Illanes,M,24.0,Spain,ESP,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,None
Axel Merckx,M,28.0,Belgium,BEL,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",None
Bruce Meredith,M,63.0,United States Virgin Islands,ISV,2000,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Amar Meridja,M,24.0,Algeria,ALG,2000,Sydney,Judo,Judo Men's Half-Lightweight,None
Rolando Merio Betancourt,M,29.0,Cuba,CUB,2000,Sydney,Baseball,Baseball Men's Baseball,Silver
Emanuele Erminio Merisi,M,27.0,Italy,ITA,2000,Sydney,Swimming,Swimming Men's 100 metres Backstroke,None
Emanuele Erminio Merisi,M,27.0,Italy,ITA,2000,Sydney,Swimming,Swimming Men's 200 metres Backstroke,None
Larisa Viktorovna Merk,F,29.0,Russia,RUS,2000,Sydney,Rowing,Rowing Women's Quadruple Sculls,Bronze
Mark Merklein,M,28.0,Bahamas,BAH,2000,Sydney,Tennis,Tennis Men's Doubles,None
Petar Khristov Merkov,M,23.0,Bulgaria,BUL,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver
Petar Khristov Merkov,M,23.0,Bulgaria,BUL,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
Petar Khristov Merkov,M,23.0,Bulgaria,BUL,2000,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",None
Cristbal Antonio Merlos Orellana,M,21.0,El Salvador,ESA,2000,Sydney,Archery,Archery Men's Individual,None
"\"Robert M. \"\"Bob\"\" Merrick\"",M,29.0,United States,USA,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,Silver
Katharine Merry,F,25.0,Great Britain,GBR,2000,Sydney,Athletics,Athletics Women's 400 metres,Bronze
Katharine Merry,F,25.0,Great Britain,GBR,2000,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,None
Hatem Mohamed Hassine Mersal,M,25.0,Egypt,EGY,2000,Sydney,Athletics,Athletics Men's Long Jump,None
Aksel/Oksana Mert (Andrusina-),F,27.0,Turkey,TUR,2000,Sydney,Athletics,Athletics Women's Discus Throw,None
Michael Mertens,M,34.0,Germany,GER,2000,Sydney,Athletics,Athletics Men's Shot Put,None
Germn Mesa Fresneda,M,33.0,Cuba,CUB,2000,Sydney,Baseball,Baseball Men's Baseball,Silver
Mariana Mesa Pineda,F,20.0,Colombia,COL,2000,Sydney,Tennis,Tennis Women's Doubles,None
Marlenis Mesa Hernndez,F,26.0,Cuba,CUB,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,None
Hicham Mesbahi,M,19.0,Morocco,MAR,2000,Sydney,Boxing,Boxing Men's Flyweight,None
Mohamed Mesbahi,M,31.0,Morocco,MAR,2000,Sydney,Boxing,Boxing Men's Middleweight,None
Romain Mesnil,M,23.0,France,FRA,2000,Sydney,Athletics,Athletics Men's Pole Vault,None
Mohamed Messaoudi,M,27.0,Tunisia,TUN,2000,Sydney,Handball,Handball Men's Handball,None
Magali Di Marco Messmer (Chopard-),F,29.0,Switzerland,SUI,2000,Sydney,Triathlon,Triathlon Women's Olympic Distance,Bronze
ula Meter,M,28.0,Serbia and Montenegro,SCG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
Judith Meulendijks,F,21.0,Netherlands,NED,2000,Sydney,Badminton,Badminton Women's Singles,None
Hensley Filemon Acacio Meulens,M,33.0,Netherlands,NED,2000,Sydney,Baseball,Baseball Men's Baseball,None
Dirk Meusel,M,22.0,Germany,GER,2000,Sydney,Rowing,Rowing Men's Coxless Fours,None
Darren Mew,M,20.0,Great Britain,GBR,2000,Sydney,Swimming,Swimming Men's 100 metres Breaststroke,None
Darren Mew,M,20.0,Great Britain,GBR,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Cynthia Barbara Meyer,F,34.0,Canada,CAN,2000,Sydney,Shooting,Shooting Women's Trap,None
Cynthia Barbara Meyer,F,34.0,Canada,CAN,2000,Sydney,Shooting,Shooting Women's Double Trap,None
Elana Meyer (-van Zyl),F,33.0,South Africa,RSA,2000,Sydney,Athletics,"Athletics Women's 10,000 metres",None
Heiko Meyer,M,23.0,Germany,GER,2000,Sydney,Diving,Diving Men's Platform,None
Heiko Meyer,M,23.0,Germany,GER,2000,Sydney,Diving,Diving Men's Synchronized Platform,Bronze
Philippe Meyer,M,29.0,Switzerland,SUI,2000,Sydney,Swimming,Swimming Men's 100 metres Butterfly,None
Philippe Meyer,M,29.0,Switzerland,SUI,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Susanne Maria Meltz Meyerhoff (-Nielsen),F,26.0,Denmark,DEN,2000,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",None
Susanne Maria Meltz Meyerhoff (-Nielsen),F,26.0,Denmark,DEN,2000,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",None
Albert Meyong Ze,M,19.0,Cameroon,CMR,2000,Sydney,Football,Football Men's Football,Gold
Anna Nikolayevna Meysak,F,16.0,Belarus,BLR,2000,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,None
Anna Nikolayevna Meysak,F,16.0,Belarus,BLR,2000,Sydney,Gymnastics,Gymnastics Women's Team All-Around,None
Anna Nikolayevna Meysak,F,16.0,Belarus,BLR,2000,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,None
Anna Nikolayevna Meysak,F,16.0,Belarus,BLR,2000,Sydney,Gymnastics,Gymnastics Women's Balance Beam,None
Ruslan Volodymyrovych Mezentsev,M,19.0,Ukraine,UKR,2000,Sydney,Gymnastics,Gymnastics Men's Individual All-Around,None
Ruslan Volodymyrovych Mezentsev,M,19.0,Ukraine,UKR,2000,Sydney,Gymnastics,Gymnastics Men's Team All-Around,Silver
Ruslan Volodymyrovych Mezentsev,M,19.0,Ukraine,UKR,2000,Sydney,Gymnastics,Gymnastics Men's Floor Exercise,None
Ruslan Volodymyrovych Mezentsev,M,19.0,Ukraine,UKR,2000,Sydney,Gymnastics,Gymnastics Men's Rings,None
Ruslan Volodymyrovych Mezentsev,M,19.0,Ukraine,UKR,2000,Sydney,Gymnastics,Gymnastics Men's Pommelled Horse,None
Assefa Mezgebu,M,22.0,Ethiopia,ETH,2000,Sydney,Athletics,"Athletics Men's 10,000 metres",Bronze
Luca Antonino Mezzano,M,23.0,Italy,ITA,2000,Sydney,Football,Football Men's Football,None
Davud Abdulla Mhmmdov,M,29.0,Azerbaijan,AZE,2000,Sydney,Wrestling,"Wrestling Men's Heavyweight, Freestyle",None
Mia Audina Tjiptawan-Lobman,F,21.0,Netherlands,NED,2000,Sydney,Badminton,Badminton Women's Singles,None
Michele Mian,M,27.0,Italy,ITA,2000,Sydney,Basketball,Basketball Men's Basketball,None
Miao Miao,F,19.0,Australia,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Singles,None
Miao Miao,F,19.0,Australia-1,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,None
Sofia Miaouli,F,30.0,Cyprus,CYP,2000,Sydney,Shooting,Shooting Women's Skeet,None
Przemysaw Miarczyski,M,21.0,Poland,POL,2000,Sydney,Sailing,Sailing Men's Windsurfer,None
Carl Michaels,M,19.0,South Africa,RSA,2000,Sydney,Baseball,Baseball Men's Baseball,None
Lars Neiendam Michaelsen,M,31.0,Denmark,DEN,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",None
Aneta Stanisawa Michalak-Biakowska,F,23.0,Poland,POL,2000,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Artur Pawe Michalkiewicz,M,23.0,Poland,POL,2000,Sydney,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",None
Bjrn Michel,M,25.0,Germany,GER,2000,Sydney,Hockey,Hockey Men's Hockey,None
Chantelle Lee Michell-Newbery,F,23.0,Australia,AUS,2000,Sydney,Diving,Diving Women's Springboard,None
Chantelle Lee Michell-Newbery,F,23.0,Australia,AUS,2000,Sydney,Diving,Diving Women's Synchronized Springboard,None
Aleksandra Miciul,F,17.0,Poland,POL,2000,Sydney,Swimming,Swimming Women's 100 metres Backstroke,None
Aleksandra Miciul,F,17.0,Poland,POL,2000,Sydney,Swimming,Swimming Women's 200 metres Backstroke,None
Aleksandra Miciul,F,17.0,Poland,POL,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,None
"\"Adriaan \"\"Adri\"\" Middag\"",M,27.0,Netherlands,NED,2000,Sydney,Rowing,Rowing Men's Coxed Eights,None
Tuesday Jane Middaugh,F,27.0,United States,USA,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Tuesday Jane Middaugh,F,27.0,United States,USA,2000,Sydney,Synchronized Swimming,Synchronized Swimming Women's Team,None
Tom Middleton,M,24.0,Great Britain,GBR,2000,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,None
Marcus Mielke,M,25.0,Germany,GER,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,None
Marcin Mientki,M,24.0,Poland,POL,2000,Sydney,Cycling,Cycling Men's Team Sprint,None
"\"Douglas Andrew \"\"Doug\"\" Mientkiewicz\"",M,26.0,United States,USA,2000,Sydney,Baseball,Baseball Men's Baseball,Gold
David Mauricio Mier y Tern Cuevas,M,22.0,Mexico,MEX,2000,Sydney,Sailing,Sailing Men's Windsurfer,None
Gvido Miezis,M,20.0,Latvia,LAT,2000,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",None
Darina Mifkova,F,26.0,Italy,ITA,2000,Sydney,Volleyball,Volleyball Women's Volleyball,None
Dina Arturivna Miftakhutdynova,F,26.0,Ukraine,UKR,2000,Sydney,Rowing,Rowing Women's Quadruple Sculls,None
Marta Mguez Telle,F,27.0,Spain,ESP,2000,Sydney,Athletics,Athletics Women's Javelin Throw,None
Andrei Mihailov,M,19.0,Moldova,MDA,2000,Sydney,Swimming,Swimming Men's 200 metres Backstroke,None
Vasa Miji,M,27.0,Serbia and Montenegro,SCG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
Artour Mikaelian,M,30.0,Greece,GRE,2000,Sydney,Boxing,Boxing Men's Bantamweight,None
Stavros Mikhailidis,M,29.0,Cyprus,CYP,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,None
Sergey Mikhaylov,M,24.0,Uzbekistan,UZB,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,Bronze
Yuliana Mikheeva,F,22.0,Armenia,ARM,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,None
Andrey Anatolyevich Mikhnevich,M,24.0,Belarus,BLR,2000,Sydney,Athletics,Athletics Men's Shot Put,None
Jiro Miki,M,17.0,Japan,JPN,2000,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,None
Irina Mikitenko (Volynskaya-),F,28.0,Germany,GER,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",None
Bartosz Mikos,M,20.0,Poland,POL,2000,Sydney,Archery,Archery Men's Individual,None
Piotr Mikua,M,24.0,Poland,POL,2000,Sydney,Hockey,Hockey Men's Hockey,None
Aleksandar Miladinovski,M,21.0,Macedonia,MKD,2000,Sydney,Swimming,Swimming Men's 100 metres Butterfly,None
Aleksandar Miladinovski,M,21.0,Macedonia,MKD,2000,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,None
Estela Milans Salazar,F,32.0,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,None
Paolo Milanoli,M,30.0,Italy,ITA,2000,Sydney,Fencing,"Fencing Men's epee, Individual",None
Paolo Milanoli,M,30.0,Italy,ITA,2000,Sydney,Fencing,"Fencing Men's epee, Team",Gold
Jean ric Milazar,M,25.0,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 400 metres,None
Jean ric Milazar,M,25.0,Mauritius,MRI,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,None
Tiffeny Carleen Milbrett,F,27.0,United States,USA,2000,Sydney,Football,Football Women's Football,Silver
Mykola Mykolaiovych Milchev,M,32.0,Ukraine,UKR,2000,Sydney,Shooting,Shooting Men's Skeet,Gold
Marko Milenkovi,M,24.0,Slovenia,SLO,2000,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,None
Jearl Atawa Miles-Clark,F,34.0,United States,USA,2000,Sydney,Athletics,Athletics Women's 800 metres,None
Jearl Atawa Miles-Clark,F,34.0,United States,USA,2000,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
Emil Ivanov Milev,M,32.0,Bulgaria,BUL,2000,Sydney,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",None
Hctor Milin Prez,M,32.0,Cuba,CUB,2000,Sydney,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",None
Marcos Antonio Milinkovic,M,28.0,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,None
Panagiotis Miliotis,M,35.0,Greece,GRE,2000,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,None
Simon Paul Militis,M,22.0,Great Britain,GBR,2000,Sydney,Swimming,Swimming Men's 200 metres Backstroke,None
Simon Paul Militis,M,22.0,Great Britain,GBR,2000,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,None
Ivan Miljkovi,M,21.0,Serbia and Montenegro,SCG,2000,Sydney,Volleyball,Volleyball Men's Volleyball,Gold
Peter N. Milkovich,M,33.0,Canada,CAN,2000,Sydney,Hockey,Hockey Men's Hockey,None
David Millar,M,23.0,Great Britain,GBR,2000,Sydney,Cycling,Cycling Men's Individual Time Trial,None
Ian Millar,M,53.0,Canada,CAN,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Ian Millar,M,53.0,Canada,CAN,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Team",None
Ryan Madsen Millar,M,22.0,United States,USA,2000,Sydney,Volleyball,Volleyball Men's Volleyball,None
Charlotte Anne Miller,F,29.0,Great Britain,GBR,2000,Sydney,Rowing,Rowing Women's Coxed Eights,None
Coby Miller,M,23.0,United States,USA,2000,Sydney,Athletics,Athletics Men's 200 metres,None
Craig Miller,M,28.0,Australia,AUS,2000,Sydney,Water Polo,Water Polo Men's Water Polo,None
Gail Louise Miller (-Tune),F,23.0,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
Garrett A. Miller,M,23.0,United States,USA,2000,Sydney,Rowing,Rowing Men's Coxed Eights,None
Linda S. Miller,F,27.0,United States,USA,2000,Sydney,Rowing,Rowing Women's Coxed Eights,None
Paul James Miller,M,21.0,Australia,AUS,2000,Sydney,Boxing,Boxing Men's Middleweight,None
Nisha Millet,F,18.0,India,IND,2000,Sydney,Swimming,Swimming Women's 200 metres Freestyle,None
Ralph Gregory Milliard,M,26.0,Netherlands,NED,2000,Sydney,Baseball,Baseball Men's Baseball,None
Vasiliki Millousi,F,16.0,Greece,GRE,2000,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,None
Vasiliki Millousi,F,16.0,Greece,GRE,2000,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,None
Vasiliki Millousi,F,16.0,Greece,GRE,2000,Sydney,Gymnastics,Gymnastics Women's Horse Vault,None
Vasiliki Millousi,F,16.0,Greece,GRE,2000,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,None
Vasiliki Millousi,F,16.0,Greece,GRE,2000,Sydney,Gymnastics,Gymnastics Women's Balance Beam,None
Melissa Ann Mills,F,26.0,Australia,AUS,2000,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
Fiona Milne,F,29.0,Canada,CAN,2000,Sydney,Rowing,Rowing Women's Lightweight Double Sculls,None
ikica Milosavljevi,M,28.0,Serbia and Montenegro,SCG,2000,Sydney,Handball,Handball Men's Handball,None
"\"Dejan \"\"Danny\"\" Milosevic\"",M,22.0,Australia,AUS,2000,Sydney,Football,Football Men's Football,None
Jovana Milosevic,F,17.0,Australia,AUS,2000,Sydney,Handball,Handball Women's Handball,None
Milo Miloevi,M,28.0,Croatia,CRO,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Lalita Vadimovna Milshina-Yauhleuskaya,F,36.0,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Air Pistol, 10 metres",None
Lalita Vadimovna Milshina-Yauhleuskaya,F,36.0,Belarus,BLR,2000,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
Carlos Alfredo Milthaler Allende,M,29.0,Chile,CHI,2000,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
DeLisha Lachell Milton-Jones,F,26.0,United States,USA,2000,Sydney,Basketball,Basketball Women's Basketball,Gold
Sonata Miluauskait (Buksnien-),F,27.0,Lithuania,LTU,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,None
Eleonora Ladkova Milusheva,F,27.0,Bulgaria,BUL,2000,Sydney,Athletics,Athletics Women's High Jump,None
Serge Mimpo-Tsintsm,M,26.0,Cameroon,CMR,2000,Sydney,Football,Football Men's Football,Gold
Sumika Minamoto,F,21.0,Japan,JPN,2000,Sydney,Swimming,Swimming Women's 50 metres Freestyle,None
Sumika Minamoto,F,21.0,Japan,JPN,2000,Sydney,Swimming,Swimming Women's 100 metres Freestyle,None
Sumika Minamoto,F,21.0,Japan,JPN,2000,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
Sevdalin Minchev Angelov,M,26.0,Bulgaria,BUL,2000,Sydney,Weightlifting,Weightlifting Men's Featherweight,None
Donka Mincheva,F,27.0,Bulgaria,BUL,2000,Sydney,Weightlifting,Weightlifting Women's Flyweight,None
Juraj Mink,M,23.0,Slovakia,SVK,2000,Sydney,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
Ildik Mincza-Nbald,F,30.0,Hungary,HUN,2000,Sydney,Fencing,"Fencing Women's epee, Individual",None
Ildik Mincza-Nbald,F,30.0,Hungary,HUN,2000,Sydney,Fencing,"Fencing Women's epee, Team",None
Aytekin Mindan,M,19.0,Turkey,TUR,2000,Sydney,Swimming,Swimming Men's 200 metres Freestyle,None
Aytekin Mindan,M,19.0,Turkey,TUR,2000,Sydney,Swimming,Swimming Men's 400 metres Freestyle,None
Manuel Minginfel,M,21.0,Federated States of Micronesia,FSM,2000,Sydney,Weightlifting,Weightlifting Men's Bantamweight,None
ana Minina (-epunova),F,23.0,Lithuania,LTU,2000,Sydney,Athletics,Athletics Women's 400 metres,None
Sandra Minnert,F,27.0,Germany,GER,2000,Sydney,Football,Football Women's Football,Bronze
Christian Minotti,M,20.0,Italy,ITA,2000,Sydney,Swimming,"Swimming Men's 1,500 metres Freestyle",None
Praphalsai Minpraphal,F,22.0,Thailand,THA,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,None
Marek Mintl,M,23.0,Slovakia,SVK,2000,Sydney,Football,Football Men's Football,None
"\"Michael \"\"Mike\"\" Mintenko\"",M,24.0,Canada,CAN,2000,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,None
"\"Michael \"\"Mike\"\" Mintenko\"",M,24.0,Canada,CAN,2000,Sydney,Swimming,Swimming Men's 100 metres Butterfly,None
"\"Michael \"\"Mike\"\" Mintenko\"",M,24.0,Canada,CAN,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Erin Mirabella (Veenstra-),F,22.0,United States,USA,2000,Sydney,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",None
Erin Mirabella (Veenstra-),F,22.0,United States,USA,2000,Sydney,Cycling,Cycling Women's Points Race,None
Sayed Mahmoud Reza Miran Fashandi,M,26.0,Iran,IRI,2000,Sydney,Judo,Judo Men's Heavyweight,None
Donald Miranda,M,27.0,Italy,ITA,2000,Sydney,Diving,Diving Men's Springboard,None
Donald Miranda,M,27.0,Italy,ITA,2000,Sydney,Diving,Diving Men's Synchronized Springboard,None
Jos Salvador Miranda Daz,M,29.0,Mexico,MEX,2000,Sydney,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
"\"Ramn Santos \"\"Montxu\"\" Miranda Dez\"",M,23.0,Spain,ESP,2000,Sydney,Athletics,Athletics Men's Pole Vault,None
Arash Miresmaeili,M,19.0,Iran,IRI,2000,Sydney,Judo,Judo Men's Half-Lightweight,None
"\"Maksim Nikolayevich \"\"Max\"\" Mirnyi\"",M,23.0,Belarus,BLR,2000,Sydney,Tennis,Tennis Men's Singles,None
"\"Maksim Nikolayevich \"\"Max\"\" Mirnyi\"",M,23.0,Belarus,BLR,2000,Sydney,Tennis,Tennis Men's Doubles,None
Nemanja Mirosavljev,M,30.0,Serbia and Montenegro,SCG,2000,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",None
Nemanja Mirosavljev,M,30.0,Serbia and Montenegro,SCG,2000,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",None
Ruslan Maaryfovych Mirzaliyev,M,23.0,Ukraine,UKR,2000,Sydney,Judo,Judo Men's Extra-Lightweight,None
Turan Mirzyev,M,20.0,Azerbaijan,AZE,2000,Sydney,Weightlifting,Weightlifting Men's Lightweight,None
Hiromi Misaki,F,24.0,Japan,JPN,2000,Sydney,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Hiromi Misaki,F,24.0,Japan,JPN,2000,Sydney,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",None
Andrey Mikhaylovich Mishin,M,21.0,Russia,RUS,2000,Sydney,Boxing,Boxing Men's Light-Middleweight,None
Lisa Vasa Misipeka (-Allen),F,25.0,American Samoa,ASA,2000,Sydney,Athletics,Athletics Women's Hammer Throw,None
Rachita Mistry (Panda-),F,26.0,India,IND,2000,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,None
Irina Vladimirovna Mistyukevich,F,23.0,Russia,RUS,2000,Sydney,Athletics,Athletics Women's 800 metres,None
Nataliya Vladimirovna Misyulya (Dmitrochenko-),F,34.0,Belarus,BLR,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,None
Maki Mita,F,17.0,Japan,JPN,2000,Sydney,Swimming,Swimming Women's 100 metres Butterfly,None
Maki Mita,F,17.0,Japan,JPN,2000,Sydney,Swimming,Swimming Women's 200 metres Butterfly,None
Glen Anthony Mitchell,M,27.0,New Zealand,NZL,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",None
Ryan Scott Mitchell,M,23.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 200 metres Breaststroke,None
Ryan Scott Mitchell,M,23.0,Australia,AUS,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
Claire Mitchell-Taverner,F,30.0,Australia,AUS,2000,Sydney,Hockey,Hockey Women's Hockey,Gold
Yevgeny Viktorovich Mitkov,M,28.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Men's Volleyball,Silver
Viktor Mitrou,M,27.0,Greece,GRE,2000,Sydney,Weightlifting,Weightlifting Men's Middleweight,Silver
Biljana Mitrovi-Topi,F,22.0,Serbia and Montenegro,SCG,2000,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,None
Atsuhiro Miura,M,26.0,Japan,JPN,2000,Sydney,Football,Football Men's Football,None
Nana Miyagi (-Rogers),F,29.0,Japan,JPN,2000,Sydney,Tennis,Tennis Women's Doubles,None
Yuji Miyai,M,22.0,Japan,JPN,2000,Sydney,Sailing,Sailing Men's Two Person Dinghy,None
Yoshihisa Miyaji,M,27.0,Japan,JPN,2000,Sydney,Weightlifting,Weightlifting Men's Lightweight,None
Tsuneyasu Miyamoto,M,23.0,Japan,JPN,2000,Sydney,Football,Football Men's Football,None
Kazuyuki Miyata,M,24.0,Japan,JPN,2000,Sydney,Wrestling,"Wrestling Men's Lightweight, Freestyle",None
Vaidas Mizeras,M,27.0,Lithuania,LTU,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",None
Yukari Mizobe,F,20.0,Japan,JPN,2000,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,None
Yasuko Mizui,F,24.0,Japan,JPN,2000,Sydney,Badminton,Badminton Women's Singles,None
Yuri Mladenov,M,23.0,Bulgaria,BUL,2000,Sydney,Boxing,Boxing Men's Featherweight,None
Ivan Mladina,M,20.0,Croatia,CRO,2000,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
