Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
LAZIC Dorde,M,25.0,Serbia,SRB,2020,Tokyo,Water Polo,Men Team,Gold
LAZOR Annie,F,26.0,United States,USA,2020,Tokyo,Swimming,Women's 200m Breaststroke,Bronze
le BLOUCH Kilian,M,31.0,France,FRA,2020,Tokyo,Judo,Men -66 kg,None
le BLOUCH Kilian,M,31.0,France,FRA,2020,Tokyo,Judo,Mixed Team,Gold
le CLOS Chad,M,29.0,South Africa,RSA,2020,Tokyo,Swimming,Men's 100m Butterfly,None
le CLOS Chad,M,29.0,South Africa,RSA,2020,Tokyo,Swimming,Men's 200m Butterfly,None
le FEE Enzo,M,21.0,France,FRA,2020,Tokyo,Football,Men Team,None
le GOFF Nicolas,M,29.0,France,FRA,2020,Tokyo,Volleyball,Men Team,Gold
le NET Marie,F,21.0,France,FRA,2020,Tokyo,Cycling Track,Women's Team Pursuit Team,None
le NET Marie,F,21.0,France,FRA,2020,Tokyo,Cycling Track,Women's Madison Team,None
le PECHOUX Erwann,M,39.0,France,FRA,2020,Tokyo,Fencing,Men's Foil Team,Gold
LE Thanh Tung,M,25.0,Vietnam,VIE,2020,Tokyo,Artistic Gymnastics,Men's Vault,None
LE Thanh Tung,M,25.0,Vietnam,VIE,2020,Tokyo,Artistic Gymnastics,Men's Horizontal Bar,None
LEAHY Conor,M,22.0,Australia,AUS,2020,Tokyo,Cycling Track,Men's Team Pursuit Team,Bronze
LEAL HIDALGO Yoandy,M,32.0,Brazil,BRA,2020,Tokyo,Volleyball,Men Team,None
LEAL Rayssa,F,13.0,Brazil,BRA,2020,Tokyo,Skateboarding,Women's Street,Silver
LEARMONTH Jessica,F,33.0,Great Britain,GBR,2020,Tokyo,Triathlon,Women's Individual,None
LEARMONTH Jessica,F,33.0,Great Britain,GBR,2020,Tokyo,Triathlon,Mixed Relay Team,Gold
LEASK Harry,M,25.0,Great Britain,GBR,2020,Tokyo,Rowing,Men's Quadruple Sculls Team,Silver
LEAT Anna,F,20.0,New Zealand,NZL,2020,Tokyo,Football,Women Team,None
LEAVY Adam,M,25.0,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,None
LEBEDEVA Anastasia,F,28.0,Russia,ROC,2020,Tokyo,Rowing,Lightweight Women's Double Sculls Team,None
LEBEDEVA Iana,F,19.0,Russia,ROC,2020,Tokyo,Trampoline Gymnastics,Women,None
LEBESSON Emmanuel,M,33.0,France,FRA,2020,Tokyo,Table Tennis,Men's Singles,None
LEBESSON Emmanuel,M,33.0,France,FRA,2020,Tokyo,Table Tennis,Mixed Doubles Team,None
LEBESSON Emmanuel,M,33.0,France,FRA,2020,Tokyo,Table Tennis,Men's Team,None
LEBLANC-BAZINET Rachel,F,32.0,Canada,CAN,2020,Tokyo,Weightlifting,Women's 55kg,None
LECHNER Eva,F,36.0,Italy,ITA,2020,Tokyo,Cycling Mountain Bike,Women's Cross-country,None
LECHUGA Kenia,F,27.0,Mexico,MEX,2020,Tokyo,Rowing,Women's Single Sculls,None
LECLUYSE Fanny,F,29.0,Belgium,BEL,2020,Tokyo,Swimming,Women's 100m Breaststroke,None
LECLUYSE Fanny,F,29.0,Belgium,BEL,2020,Tokyo,Swimming,Women's 200m Breaststroke,None
LECOINTRE Camille,F,36.0,France,FRA,2020,Tokyo,Sailing,Women's Two Person Dinghy - 470 Team,Bronze
LECOMTE Loana,F,22.0,France,FRA,2020,Tokyo,Cycling Mountain Bike,Women's Cross-country,None
LEDECKY Kathleen,F,24.0,United States,USA,2020,Tokyo,Swimming,Women's 200m Freestyle,None
LEDECKY Kathleen,F,24.0,United States,USA,2020,Tokyo,Swimming,Women's 400m Freestyle,Silver
LEDECKY Kathleen,F,24.0,United States,USA,2020,Tokyo,Swimming,Women's 800m Freestyle,Gold
LEDECKY Kathleen,F,24.0,United States,USA,2020,Tokyo,Swimming,Women's 1500m Freestyle,Gold
LEDECKY Kathleen,F,24.0,United States,USA,2020,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,Silver
LEDESMA Jeremias,M,28.0,Argentina,ARG,2020,Tokyo,Football,Men Team,None
LEDUC Cynthia,F,24.0,France,FRA,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
LEE Ahreum,F,29.0,South Korea,KOR,2020,Tokyo,Taekwondo,Women -57kg,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's All-Around,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Floor Exercise,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Pommel Horse,Silver
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Rings,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Vault,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Parallel Bars,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Horizontal Bar,None
LEE Chih Kai,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Artistic Gymnastics,Men's Team,None
LEE Dabin,F,24.0,South Korea,KOR,2020,Tokyo,Taekwondo,Women +67kg,Silver
LEE Daehoon,M,29.0,South Korea,KOR,2020,Tokyo,Taekwondo,Men -68kg,None
LEE Donggyeong,M,23.0,South Korea,KOR,2020,Tokyo,Football,Men Team,None
LEE Dongjun,M,24.0,South Korea,KOR,2020,Tokyo,Football,Men Team,None
LEE Euilee,M,19.0,South Korea,KOR,2020,Tokyo,Baseball/Softball,Baseball Team,None
LEE Eunji,F,15.0,South Korea,KOR,2020,Tokyo,Swimming,Women's 100m Backstroke,None
LEE Eunji,F,15.0,South Korea,KOR,2020,Tokyo,Swimming,Women's 200m Backstroke,None
LEE Ho Ching,F,28.0,"Hong Kong, China",HKG,2020,Tokyo,Table Tennis,Women's Team,Bronze
LEE Hoi Yan Jessica,F,31.0,"Hong Kong, China",HKG,2020,Tokyo,Cycling Track,Women's Sprint,None
LEE Hoi Yan Jessica,F,31.0,"Hong Kong, China",HKG,2020,Tokyo,Cycling Track,Women's Keirin,None
LEE Hojoon,M,20.0,South Korea,KOR,2020,Tokyo,Swimming,Men's 400m Freestyle,None
LEE Hojoon,M,20.0,South Korea,KOR,2020,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,None
LEE Hup Wei,M,34.0,Malaysia,MAS,2020,Tokyo,Athletics,Men's High Jump,None
LEE Hyein,F,26.0,South Korea,KOR,2020,Tokyo,Fencing,Women's Épée Team,Silver
LEE Hyejin,F,29.0,South Korea,KOR,2020,Tokyo,Cycling Track,Women's Sprint,None
LEE Hyejin,F,29.0,South Korea,KOR,2020,Tokyo,Cycling Track,Women's Keirin,None
LEE Jinkyu,M,27.0,South Korea,KOR,2020,Tokyo,Rugby Sevens,Men Team,None
LEE Jongjun,M,31.0,South Korea,KOR,2020,Tokyo,Shooting,Skeet Men,None
LEE Juho,M,26.0,South Korea,KOR,2020,Tokyo,Swimming,Men's 100m Backstroke,None
LEE Juho,M,26.0,South Korea,KOR,2020,Tokyo,Swimming,Men's 200m Backstroke,None
LEE Jung Hoo,M,22.0,South Korea,KOR,2020,Tokyo,Baseball/Softball,Baseball Team,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's All-Around,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Floor Exercise,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Pommel Horse,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Rings,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Vault,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Parallel Bars,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Horizontal Bar,None
LEE Junho,M,25.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Men's Team,None
LEE Kangin,M,20.0,South Korea,KOR,2020,Tokyo,Football,Men Team,None
LEE Kareena,F,27.0,Australia,AUS,2020,Tokyo,Marathon Swimming,Women's 10km,Bronze
LEE Kwanghyun,M,27.0,South Korea,KOR,2020,Tokyo,Fencing,Men's Foil Individual,None
LEE Lauren,F,17.0,Haiti,HAI,2020,Tokyo,Taekwondo,Women -67kg,None
LEE Matty,M,23.0,Great Britain,GBR,2020,Tokyo,Diving,Men's Synchronised 10m Platform Team,Gold
LEE Meng Yean,F,27.0,Malaysia,MAS,2020,Tokyo,Badminton,Women's Doubles Team,None
LEE Migyeong,F,29.0,South Korea,KOR,2020,Tokyo,Handball,Women Team,None
LEE Min,F,26.0,Chinese Taipei,TPE,2020,Tokyo,Golf,Women's Individual Stroke Play,None
LEE Minjee,F,25.0,Australia,AUS,2020,Tokyo,Golf,Women's Individual Stroke Play,None
LEE Sangmin,M,23.0,South Korea,KOR,2020,Tokyo,Football,Men Team,None
LEE Sangsu,M,30.0,South Korea,KOR,2020,Tokyo,Table Tennis,Mixed Doubles Team,None
LEE Sangsu,M,30.0,South Korea,KOR,2020,Tokyo,Table Tennis,Men's Team,None
LEE Se-Bom,M,20.0,Australia,AUS,2020,Tokyo,Swimming,Men's 400m Individual Medley,None
LEE Seon Mi,F,21.0,South Korea,KOR,2020,Tokyo,Weightlifting,Women's +87kg,None
LEE Seongbae,M,31.0,South Korea,KOR,2020,Tokyo,Rugby Sevens,Men Team,None
LEE Sohee,F,27.0,South Korea,KOR,2020,Tokyo,Badminton,Women's Doubles Team,None
LEE Soyoung,F,26.0,South Korea,KOR,2020,Tokyo,Volleyball,Women Team,None
LEE Sungho,M,29.0,South Korea,KOR,2020,Tokyo,Judo,Men -81 kg,None
LEE Sungho,M,29.0,South Korea,KOR,2020,Tokyo,Judo,Mixed Team,None
LEE Sunisa,F,18.0,United States,USA,2020,Tokyo,Artistic Gymnastics,Women's All-Around,Gold
LEE Sunisa,F,18.0,United States,USA,2020,Tokyo,Artistic Gymnastics,Women's Vault,None
LEE Sunisa,F,18.0,United States,USA,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,Bronze
LEE Sunisa,F,18.0,United States,USA,2020,Tokyo,Artistic Gymnastics,Women's Balance Beam,None
LEE Sunisa,F,18.0,United States,USA,2020,Tokyo,Artistic Gymnastics,Women's Floor Exercise,None
LEE Sunisa,F,18.0,United States,USA,2020,Tokyo,Artistic Gymnastics,Women's Team,Silver
LEE Wai Sze,F,34.0,"Hong Kong, China",HKG,2020,Tokyo,Cycling Track,Women's Sprint,Bronze
LEE Wai Sze,F,34.0,"Hong Kong, China",HKG,2020,Tokyo,Cycling Track,Women's Keirin,None
LEE Yang,M,25.0,Chinese Taipei,TPE,2020,Tokyo,Badminton,Men's Doubles Team,Gold
LEE Yooyeon,M,20.0,South Korea,KOR,2020,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,None
LEE Youhyeon,M,24.0,South Korea,KOR,2020,Tokyo,Football,Men Team,None
LEE Yunseo,F,18.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Women's All-Around,None
LEE Yunseo,F,18.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Women's Vault,None
LEE Yunseo,F,18.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Women's Uneven Bars,None
LEE Yunseo,F,18.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Women's Balance Beam,None
LEE Yunseo,F,18.0,South Korea,KOR,2020,Tokyo,Artistic Gymnastics,Women's Floor Exercise,None
LEE Zii Jia,M,23.0,Malaysia,MAS,2020,Tokyo,Badminton,Men's Singles,None
LEFAU-FAKAOSILEA Alysia,F,20.0,Australia,AUS,2020,Tokyo,Rugby Sevens,Women Team,None
LEFEBVRE Helene,F,30.0,France,FRA,2020,Tokyo,Rowing,Women's Double Sculls Team,None
LEFORT Enzo,M,29.0,France,FRA,2020,Tokyo,Fencing,Men's Foil Individual,None
LEFORT Enzo,M,29.0,France,FRA,2020,Tokyo,Fencing,Men's Foil Team,Gold
LEHACI Ana-Roxana,F,30.0,Austria,AUT,2020,Tokyo,Canoe Sprint,Women's Kayak Single 500m,None
LEHACI Ana-Roxana,F,30.0,Austria,AUT,2020,Tokyo,Canoe Sprint,Women's Kayak Double 500m Team,None
LEHACI Florin,M,22.0,Romania,ROU,2020,Tokyo,Rowing,Men's Eight Team,None
LEHIKOINEN Viivi,F,21.0,Finland,FIN,2020,Tokyo,Athletics,Women's 400m Hurdles,None
LEHIS Katrina,F,26.0,Estonia,EST,2020,Tokyo,Fencing,Women's Épée Individual,Bronze
LEHIS Katrina,F,26.0,Estonia,EST,2020,Tokyo,Fencing,Women's Épée Team,Gold
LEI Chien-Ying,F,31.0,Chinese Taipei,TPE,2020,Tokyo,Archery,Women's Individual,None
LEI Chien-Ying,F,31.0,Chinese Taipei,TPE,2020,Tokyo,Archery,Women's Team,None
LEIBFARTH Evy,F,17.0,United States,USA,2020,Tokyo,Canoe Slalom,Women's Kayak,None
LEIBFARTH Evy,F,17.0,United States,USA,2020,Tokyo,Canoe Slalom,Women's Canoe,None
LEICHMAN Alon,M,32.0,Israel,ISR,2020,Tokyo,Baseball/Softball,Baseball Team,None
LEILUA Eroni,M,28.0,Samoa,SAM,2020,Tokyo,Sailing,Men's One Person Dinghy - Laser,None
LEIMETER Dora,F,25.0,Hungary,HUN,2020,Tokyo,Water Polo,Women Team,Bronze
LEISHMAN Marc,M,37.0,Australia,AUS,2020,Tokyo,Golf,Men's Individual Stroke Play,None
LEITON ARRONES Paula,F,21.0,Spain,ESP,2020,Tokyo,Water Polo,Women Team,Silver
LEKNESSUND Andreas,M,22.0,Norway,NOR,2020,Tokyo,Cycling Road,Men's Road Race,None
LELEIVYTE Rasa,F,33.0,Lithuania,LTU,2020,Tokyo,Cycling Road,Women's Road Race,None
LELEUX ROMERO Morgann,F,28.0,United States,USA,2020,Tokyo,Athletics,Women's Pole Vault,None
LELIOR Anat,F,21.0,Israel,ISR,2020,Tokyo,Surfing,Women,None
LEMAY-LAVOIE Elyse,F,26.0,Canada,CAN,2020,Tokyo,Water Polo,Women Team,None
LEMBACH Charlotte,F,33.0,France,FRA,2020,Tokyo,Fencing,Women's Sabre Individual,None
LEMBACH Charlotte,F,33.0,France,FRA,2020,Tokyo,Fencing,Women's Sabre Team,Silver
LEMBETHE Nduduza Peabo,M,25.0,South Africa,RSA,2020,Tokyo,Hockey,Men Team,None
LEME Haline,F,28.0,Brazil,BRA,2020,Tokyo,Rugby Sevens,Women Team,None
LEMI Teddese,M,22.0,Ethiopia,ETH,2020,Tokyo,Athletics,Men's 1500m,None
LEMKE Finn,M,29.0,Germany,GER,2020,Tokyo,Handball,Men Team,None
LEMKE Max,M,24.0,Germany,GER,2020,Tokyo,Canoe Sprint,Men's Kayak Four 500m Team,Gold
LEMMA Sisay,M,30.0,Ethiopia,ETH,2020,Tokyo,Athletics,Men's Marathon,None
LEMMENS Silke,F,21.0,Switzerland,SUI,2020,Tokyo,Athletics,Women's 4 x 400m Relay Team,None
LEMOS Ana Claudia,F,32.0,Brazil,BRA,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
LENDORE Deon,M,28.0,Trinidad and Tobago,TTO,2020,Tokyo,Athletics,Men's 400m,None
LENDORE Deon,M,28.0,Trinidad and Tobago,TTO,2020,Tokyo,Athletics,Men's 4 x 400m Relay Team,None
LENNOX Hugo,M,22.0,Ireland,IRL,2020,Tokyo,Rugby Sevens,Men Team,None
LEON Adriana,F,28.0,Canada,CAN,2020,Tokyo,Football,Women Team,Gold
LEON Danny,M,26.0,Spain,ESP,2020,Tokyo,Skateboarding,Men's Park,None
LEON Karen,F,23.0,Venezuela,VEN,2020,Tokyo,Judo,Women -78 kg,None
LEON VENERO Wilfredo,M,28.0,Poland,POL,2020,Tokyo,Volleyball,Men Team,None
LEONARDI Giuseppe,M,25.0,Italy,ITA,2020,Tokyo,Athletics,Men's 4 x 400m Relay Team,None
LEONG Mun Yee,F,36.0,Malaysia,MAS,2020,Tokyo,Diving,Women's Synchronised 10m Platform Team,None
LEOTLELA Gift,M,23.0,South Africa,RSA,2020,Tokyo,Athletics,Men's 100m,None
LEPAGE Alexis,M,27.0,Canada,CAN,2020,Tokyo,Triathlon,Mixed Relay Team,None
LEPAGE Pierce,M,25.0,Canada,CAN,2020,Tokyo,Athletics,Men's Decathlon,None
LEPREVOST Penelope,F,41.0,France,FRA,2020,Tokyo,Equestrian,Jumping Team,None
LEPREVOST Penelope,F,41.0,France,FRA,2020,Tokyo,Equestrian,Jumping Individual,None
LESAFFRE Fantine,F,26.0,France,FRA,2020,Tokyo,Swimming,Women's 200m Individual Medley,None
LESAFFRE Fantine,F,26.0,France,FRA,2020,Tokyo,Swimming,Women's 400m Individual Medley,None
LESCAY GAY Lester Alcides,M,19.0,Cuba,CUB,2020,Tokyo,Athletics,Men's Long Jump,None
LESHUKOV Ilya,M,25.0,Russia,ROC,2020,Tokyo,Beach Volleyball,Men Team,None
LESIEWICZ Kornelia,F,17.0,Poland,POL,2020,Tokyo,Athletics,4 x 400m Relay Mixed Team,Gold
LESIUK Artem,M,24.0,Ukraine,UKR,2020,Tokyo,Judo,Men -60 kg,None
LESSMANN Lara,F,21.0,Germany,GER,2020,Tokyo,Cycling BMX Freestyle,Women's Park,None
LETCHER Luke,M,27.0,Australia,AUS,2020,Tokyo,Rowing,Men's Quadruple Sculls Team,Bronze
LETH Julie,F,29.0,Denmark,DEN,2020,Tokyo,Cycling Track,Women's Omnium,None
LETH Julie,F,29.0,Denmark,DEN,2020,Tokyo,Cycling Track,Women's Madison Team,Silver
LETICIA,F,26.0,Brazil,BRA,2020,Tokyo,Football,Women Team,None
LETT Dane,M,30.0,New Zealand,NZL,2020,Tokyo,Hockey,Men Team,None
LEUNG Bo Yee,F,27.0,"Hong Kong, China",HKG,2020,Tokyo,Cycling Track,Women's Madison Team,None
LEUNG Janet,F,27.0,Canada,CAN,2020,Tokyo,Baseball/Softball,Softball Team,Bronze
LEUNG Simon Wing Hang,M,24.0,Australia,AUS,2020,Tokyo,Badminton,Mixed Doubles Team,None
LEURINK Laurien,F,26.0,Netherlands,NED,2020,Tokyo,Hockey,Women Team,Gold
LEUTA Matai,M,31.0,United States,USA,2020,Tokyo,Rugby Sevens,Men Team,None
LEVAJAC Dimitrije,M,19.0,Serbia,SRB,2020,Tokyo,Table Tennis,Men's Singles,None
LEVAJAC Dimitrije,M,19.0,Serbia,SRB,2020,Tokyo,Table Tennis,Men's Team,None
LEVCHENKO Yuliya,F,23.0,Ukraine,UKR,2020,Tokyo,Athletics,Women's High Jump,None
LEVENT Nuray,F,21.0,Turkey,TUR,2020,Tokyo,Weightlifting,Women's 64kg,None
LEVERDEZ Brice,M,35.0,France,FRA,2020,Tokyo,Badminton,Men's Singles,None
LEVERETT Henry Turner,M,20.0,United States,USA,2020,Tokyo,Shooting,25m Rapid Fire Pistol Men,None
LEVERETT III Jack Hobson,M,21.0,United States,USA,2020,Tokyo,Shooting,25m Rapid Fire Pistol Men,None
LEVI Maddison,F,19.0,Australia,AUS,2020,Tokyo,Rugby Sevens,Women Team,None
LEVINS Cameron,M,32.0,Canada,CAN,2020,Tokyo,Athletics,Men's Marathon,None
LEVIT Vassiliy,M,33.0,Kazakhstan,KAZ,2020,Tokyo,Boxing,Men's Heavy (81-91kg),None
LEVTEROV Kaloyan,M,18.0,Bulgaria,BUL,2020,Tokyo,Swimming,Men's 100m Backstroke,None
LEVTEROV Kaloyan,M,18.0,Bulgaria,BUL,2020,Tokyo,Swimming,Men's 200m Backstroke,None
LEVY Maximilian,M,34.0,Germany,GER,2020,Tokyo,Cycling Track,Men's Team Sprint Team,None
LEVY Maximilian,M,34.0,Germany,GER,2020,Tokyo,Cycling Track,Men's Sprint,None
LEVY Maximilian,M,34.0,Germany,GER,2020,Tokyo,Cycling Track,Men's Keirin,None
LEVY Ronald,M,28.0,Jamaica,JAM,2020,Tokyo,Athletics,Men's 110m Hurdles,Bronze
LEVYTSKA-SHUKVANI Tetiana,F,31.0,Georgia,GEO,2020,Tokyo,Judo,Women -52 kg,None
LEWANDOWSKI Marcin,M,34.0,Poland,POL,2020,Tokyo,Athletics,Men's 1500m,None
LEWIS Andrew,M,31.0,Trinidad and Tobago,TTO,2020,Tokyo,Sailing,Men's One Person Dinghy - Laser,None
LEWIS Clayton,M,24.0,New Zealand,NZL,2020,Tokyo,Football,Men Team,None
LEWIS Emily,F,28.0,Great Britain,GBR,2020,Tokyo,Canoe Sprint,Women's Kayak Single 200m,None
LEWIS Emily,F,28.0,Great Britain,GBR,2020,Tokyo,Canoe Sprint,Women's Kayak Single 500m,None
LEYNAUD Amandine,F,35.0,France,FRA,2020,Tokyo,Handball,Women Team,Gold
LEYVA YEPEZ Alfonso Antonio,M,28.0,Mexico,MEX,2020,Tokyo,Wrestling,Men's Greco-Roman 77kg,None
LEYVER Jose,M,35.0,Mexico,MEX,2020,Tokyo,Athletics,Men's 50km Race Walk,None
LI Bingjie,F,19.0,China,CHN,2020,Tokyo,Swimming,Women's 200m Freestyle,None
LI Bingjie,F,19.0,China,CHN,2020,Tokyo,Swimming,Women's 400m Freestyle,Bronze
LI Bingjie,F,19.0,China,CHN,2020,Tokyo,Swimming,Women's 800m Freestyle,None
LI Bingjie,F,19.0,China,CHN,2020,Tokyo,Swimming,Women's 1500m Freestyle,None
LI Bingjie,F,19.0,China,CHN,2020,Tokyo,Swimming,Women's 4 x 200m Freestyle Relay Team,Gold
LI Dongxiao,F,33.0,China,CHN,2020,Tokyo,Hockey,Women Team,None
LI Dongyin,F,26.0,China,CHN,2020,Tokyo,Canoe Sprint,Women's Kayak Double 500m Team,None
LI Dongyin,F,26.0,China,CHN,2020,Tokyo,Canoe Sprint,Women's Kayak Four 500m Team,None
LI Fabin,M,28.0,China,CHN,2020,Tokyo,Weightlifting,Men's 61kg,Gold
LI Haonan,M,22.0,China,CHN,2020,Tokyo,3x3 Basketball,Men Team,None
LI He,F,20.0,China,CHN,2020,Tokyo,Athletics,Women's 4 x 100m Relay,None
LI Hong,F,22.0,China,CHN,2020,Tokyo,Hockey,Women Team,None
LI Jialun,M,28.0,China,CHN,2020,Tokyo,Archery,Men's Individual,None
LI Jialun,M,28.0,China,CHN,2020,Tokyo,Archery,Men's Team,None
LI Jiaqi,F,26.0,China,CHN,2020,Tokyo,Hockey,Women Team,None
LI Jingjing,F,27.0,China,CHN,2020,Tokyo,Rowing,Women's Eight Team,Bronze
LI Jun Hui,M,26.0,China,CHN,2020,Tokyo,Badminton,Men's Doubles Team,Silver
LI Ling,F,32.0,China,CHN,2020,Tokyo,Athletics,Women's Pole Vault,None
LI Meng,F,26.0,China,CHN,2020,Tokyo,Basketball,Women Team,None
LI Mengwen,F,26.0,China,CHN,2020,Tokyo,Football,Women Team,None
LI Michelle,F,29.0,Canada,CAN,2020,Tokyo,Badminton,Women's Singles,None
LI Qian,F,31.0,China,CHN,2020,Tokyo,Boxing,Women's Middle (69-75kg),Silver
LI Qian,F,35.0,Poland,POL,2020,Tokyo,Table Tennis,Women's Singles,None
LI Qian,F,35.0,Poland,POL,2020,Tokyo,Table Tennis,Women's Team,None
LI Qingtong,F,22.0,China,CHN,2020,Tokyo,Football,Women Team,None
LI Shixin,M,33.0,Australia,AUS,2020,Tokyo,Diving,Men's 3m Springboard,None
LI Shuhuan,M,24.0,China,CHN,2020,Tokyo,Modern Pentathlon,Men's Individual,None
LI Tong,F,32.0,China,CHN,2020,Tokyo,Canoe Slalom,Women's Kayak,None
LI Wenwen,F,21.0,China,CHN,2020,Tokyo,Weightlifting,Women's +87kg,Gold
LI Yanan,F,27.0,China,CHN,2020,Tokyo,Judo,Women -48 kg,None
LI Yaofeng,M,23.0,China,CHN,2020,Tokyo,Equestrian,Jumping Team,None
LI Yaofeng,M,23.0,China,CHN,2020,Tokyo,Equestrian,Jumping Individual,None
LI Yin Hui,F,24.0,China,CHN,2020,Tokyo,Badminton,Women's Doubles Team,None
LI Yingying,F,21.0,China,CHN,2020,Tokyo,Volleyball,Women Team,None
LI Yuan,F,21.0,China,CHN,2020,Tokyo,Basketball,Women Team,None
LI Yuehong,M,31.0,China,CHN,2020,Tokyo,Shooting,25m Rapid Fire Pistol Men,Bronze
LI Yueru,F,22.0,China,CHN,2020,Tokyo,Basketball,Women Team,None
LI Yuting,F,19.0,China,CHN,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
LI Yvonne,F,23.0,Germany,GER,2020,Tokyo,Badminton,Women's Singles,None
LI Zhenqiang,M,53.0,China,CHN,2020,Tokyo,Equestrian,Jumping Team,None
LI Zhenqiang,M,53.0,China,CHN,2020,Tokyo,Equestrian,Jumping Individual,None
LI Zhixuan,F,27.0,China,CHN,2020,Tokyo,Athletics,Women's Marathon,None
LIAKHOVICH Aliaksandr,M,32.0,Belarus,BLR,2020,Tokyo,Athletics,Men's 20km Race Walk,None
LIANG Meiyu,F,27.0,China,CHN,2020,Tokyo,Hockey,Women Team,None
LIANG Ruiji,M,37.0,China,CHN,2020,Tokyo,Equestrian,Eventing Team,None
LIANG Xiaojing,F,24.0,China,CHN,2020,Tokyo,Athletics,Women's 100m,None
LIANG Xiaojing,F,24.0,China,CHN,2020,Tokyo,Athletics,Women's 4 x 100m Relay Team,None
LIANG Xinping,F,27.0,China,CHN,2020,Tokyo,Artistic Swimming,Team,Silver
LIAO Qiuyun,F,26.0,China,CHN,2020,Tokyo,Weightlifting,Women's 55kg,Silver
LICHAGINA Yulia,F,27.0,Russia,ROC,2020,Tokyo,Fencing,Women's Épée Individual,None
LICHAGINA Yulia,F,27.0,Russia,ROC,2020,Tokyo,Fencing,Women's Épée Team,None
LICWINKO Kamila,F,35.0,Poland,POL,2020,Tokyo,Athletics,Women's High Jump,None
LIEBIG Fabian,M,27.0,Germany,GER,2020,Tokyo,Modern Pentathlon,Men's Individual,None
LIEBSCHER Tom,M,28.0,Germany,GER,2020,Tokyo,Canoe Sprint,Men's Kayak Four 500m Team,Gold
LIEN Chen-Ling,F,33.0,Chinese Taipei,TPE,2020,Tokyo,Judo,Women -57 kg,None
LIENDO EDWARDS Joshua,M,18.0,Canada,CAN,2020,Tokyo,Swimming,Men's 50m Freestyle,None
LIENDO EDWARDS Joshua,M,18.0,Canada,CAN,2020,Tokyo,Swimming,Men's 100m Freestyle,None
LIENDO EDWARDS Joshua,M,18.0,Canada,CAN,2020,Tokyo,Swimming,Men's 100m Butterfly,None
LIENDO EDWARDS Joshua,M,18.0,Canada,CAN,2020,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,None
LIENDO EDWARDS Joshua,M,18.0,Canada,CAN,2020,Tokyo,Swimming,Men's 4 x 100m Medley Relay Team,None
LIESER Ondrej,M,29.0,Czech Republic,CZE,2020,Tokyo,Golf,Men's Individual Stroke Play,None
LIESS Nils,M,24.0,Switzerland,SUI,2020,Tokyo,Swimming,Men's 4 x 100m Freestyle Relay Team,None
LIESS Nils,M,24.0,Switzerland,SUI,2020,Tokyo,Swimming,Men's 4 x 200m Freestyle Relay Team,None
LIEW Li-Shan Chantal,F,22.0,Singapore,SGP,2020,Tokyo,Marathon Swimming,Women's 10km,None
LIFANOV Alexander,M,25.0,Russia,ROC,2020,Tokyo,Modern Pentathlon,Men's Individual,None
