Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Malindi Elmore,F,24.0,Canada,CAN,2004,Athina,Athletics,"Athletics Women's 1,500 metres",None
Ahmad Elrich,M,23.0,Australia,AUS,2004,Athina,Football,Football Men's Football,None
Emanuel Fernando Scheffler Rego,M,31.0,Brazil-1,BRA,2004,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold
Uchenna Emedolu,M,27.0,Nigeria,NGR,2004,Athina,Athletics,Athletics Men's 100 metres,None
Uchenna Emedolu,M,27.0,Nigeria,NGR,2004,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
Ion Emilianov,M,27.0,Moldova,MDA,2004,Athina,Athletics,Athletics Men's Shot Put,None
Bjrn Emmerling,M,28.0,Germany,GER,2004,Athina,Hockey,Hockey Men's Hockey,Bronze
"\"Matthew D. \"\"Matt\"\" Emmons\"",M,23.0,United States,USA,2004,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",None
"\"Matthew D. \"\"Matt\"\" Emmons\"",M,23.0,United States,USA,2004,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",None
"\"Matthew D. \"\"Matt\"\" Emmons\"",M,23.0,United States,USA,2004,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
Gail Elizabeth Emms,F,27.0,Great Britain-1,GBR,2004,Athina,Badminton,Badminton Mixed Doubles,Silver
Gail Elizabeth Emms,F,27.0,Great Britain-2,GBR,2004,Athina,Badminton,Badminton Women's Doubles,None
Belal Enaba,M,31.0,Egypt,EGY,2004,Athina,Hockey,Hockey Men's Hockey,None
Julio Csar Enciso Ferreira,M,30.0,Paraguay,PAR,2004,Athina,Football,Football Men's Football,Silver
Morgan Martin Endicott-Davies,M,30.0,Australia,AUS,2004,Athina,Judo,Judo Men's Half-Middleweight,None
Tnu Endrekson,M,25.0,Estonia,EST,2004,Athina,Rowing,Rowing Men's Double Sculls,None
Hian Eng,M,27.0,Indonesia-1,INA,2004,Athina,Badminton,Badminton Men's Doubles,Bronze
Grazjyna Engelbrecht,F,22.0,South Africa,RSA,2004,Athina,Hockey,Hockey Women's Hockey,None
Thorsten Engelmann,M,23.0,Germany,GER,2004,Athina,Rowing,Rowing Men's Coxed Eights,None
Michelle Engelsman,F,24.0,Australia,AUS,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,None
Mirko Englich,M,25.0,Germany,GER,2004,Athina,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",None
"\"Nicholas \"\"Nick\"\" English\"",M,25.0,Great Britain,GBR,2004,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,None
Mlanie Engoang Nguema,F,36.0,Gabon,GAB,2004,Athina,Judo,Judo Women's Half-Heavyweight,None
"Chris Ennis, Jr.",M,28.0,United States,USA,2004,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",None
Delloreen Alverna Ennis-London,F,29.0,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 100 metres Hurdles,None
Karl Johan Thomas Enqvist,M,30.0,Sweden,SWE,2004,Athina,Tennis,Tennis Men's Singles,None
Karl Johan Thomas Enqvist,M,30.0,Sweden-2,SWE,2004,Athina,Tennis,Tennis Men's Doubles,None
Michel Enrquez Tamayo,M,25.0,Cuba,CUB,2004,Athina,Baseball,Baseball Men's Baseball,Gold
Alberto Entrerros Rodrguez,M,27.0,Spain,ESP,2004,Athina,Handball,Handball Men's Handball,None
Gwladys Patience pangue,F,20.0,France,FRA,2004,Athina,Taekwondo,Taekwondo Women's Featherweight,None
Roland Eradze,M,33.0,Iceland,ISL,2004,Athina,Handball,Handball Men's Handball,None
Rbert Erban,M,32.0,Slovakia,SVK,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",None
Marcela Erbanov,F,26.0,Slovakia,SVK,2004,Athina,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",None
Amine Erbati,M,23.0,Morocco,MAR,2004,Athina,Football,Football Men's Football,None
Silvija Erdelji,F,25.0,Serbia and Montenegro,SCG,2004,Athina,Table Tennis,Table Tennis Women's Singles,None
Erdene-Ochiryn Dolgormaa,F,27.0,Mongolia,MGL,2004,Athina,Judo,Judo Women's Heavyweight,None
Dorottya Erds,F,25.0,Hungary,HUN,2004,Athina,Shooting,"Shooting Women's Air Pistol, 10 metres",None
Dorottya Erds,F,25.0,Hungary,HUN,2004,Athina,Shooting,"Shooting Women's Sporting Pistol, 25 metres",None
Alexandra Georgiana Maria Eremia,F,17.0,Romania,ROU,2004,Athina,Gymnastics,Gymnastics Women's Individual All-Around,None
Alexandra Georgiana Maria Eremia,F,17.0,Romania,ROU,2004,Athina,Gymnastics,Gymnastics Women's Team All-Around,Gold
Alexandra Georgiana Maria Eremia,F,17.0,Romania,ROU,2004,Athina,Gymnastics,Gymnastics Women's Floor Exercise,None
Alexandra Georgiana Maria Eremia,F,17.0,Romania,ROU,2004,Athina,Gymnastics,Gymnastics Women's Uneven Bars,None
Alexandra Georgiana Maria Eremia,F,17.0,Romania,ROU,2004,Athina,Gymnastics,Gymnastics Women's Balance Beam,Bronze
Sinia Ergoti,M,35.0,Croatia,CRO,2004,Athina,Athletics,Athletics Men's Long Jump,None
Igor Erharti,M,20.0,Serbia and Montenegro,SCG,2004,Athina,Swimming,Swimming Men's 200 metres Freestyle,None
Bret E. Erickson,M,43.0,United States,USA,2004,Athina,Shooting,Shooting Men's Trap,None
Bret E. Erickson,M,43.0,United States,USA,2004,Athina,Shooting,Shooting Men's Double Trap,None
rika Cristina de Souza,F,22.0,Brazil,BRA,2004,Athina,Basketball,Basketball Women's Basketball,None
Jens Dyrlv Eriksen,M,34.0,Denmark-2,DEN,2004,Athina,Badminton,Badminton Mixed Doubles,Bronze
Jens Dyrlv Eriksen,M,34.0,Denmark-2,DEN,2004,Athina,Badminton,Badminton Men's Doubles,None
Mattias Eriksson,M,22.0,Sweden,SWE,2004,Athina,Archery,Archery Men's Individual,None
Mattias Eriksson,M,22.0,Sweden,SWE,2004,Athina,Archery,Archery Men's Team,None
Ulf Peter Tobias Eriksson,M,44.0,Sweden,SWE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Ulf Peter Tobias Eriksson,M,44.0,Sweden,SWE,2004,Athina,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
Sara Anne Eriksson (-Dikanda),F,30.0,Sweden,SWE,2004,Athina,Wrestling,"Wrestling Women's Middleweight, Freestyle",None
adan Derya Erke,F,20.0,Turkey,TUR,2004,Athina,Swimming,Swimming Women's 100 metres Backstroke,None
adan Derya Erke,F,20.0,Turkey,TUR,2004,Athina,Swimming,Swimming Women's 200 metres Backstroke,None
Jonathan Dario Erlich,M,27.0,Israel,ISR,2004,Athina,Tennis,Tennis Men's Doubles,None
Andreas Erm,M,28.0,Germany,GER,2004,Athina,Athletics,Athletics Men's 50 kilometres Walk,None
Romuald Ernault,M,27.0,France,FRA,2004,Athina,Weightlifting,Weightlifting Men's Lightweight,None
Lukas Erni,M,28.0,Switzerland,SUI,2004,Athina,Sailing,Sailing Men's Two Person Dinghy,None
Sebastian Ernst,M,19.0,Germany,GER,2004,Athina,Athletics,Athletics Men's 200 metres,None
Nadine Ernsting-Krienke,F,30.0,Germany,GER,2004,Athina,Hockey,Hockey Women's Hockey,Gold
eref Erolu,M,28.0,Turkey,TUR,2004,Athina,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Silver
Karin Ertl (Specht-),F,30.0,Germany,GER,2004,Athina,Athletics,Athletics Women's Heptathlon,None
"\"Srgio \"\"Escadinha\"\" Dutra dos Santos\"",M,28.0,Brazil,BRA,2004,Athina,Volleyball,Volleyball Men's Volleyball,Gold
Oscar Eduardo Escandn Berro,M,20.0,Colombia,COL,2004,Athina,Boxing,Boxing Men's Flyweight,None
Juan Escarr Uruea,M,35.0,Spain,ESP,2004,Athina,Hockey,Hockey Men's Hockey,None
Mara Alexandra Escobar Guerrero,F,24.0,Ecuador,ECU,2004,Athina,Weightlifting,Weightlifting Women's Lightweight,None
Sergi Escobar Roure,M,29.0,Spain,ESP,2004,Athina,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Bronze
Sergi Escobar Roure,M,29.0,Spain,ESP,2004,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
Vicente Escobedo,M,22.0,United States,USA,2004,Athina,Boxing,Boxing Men's Lightweight,None
Jos Antonio Escuredo Raimndez,M,34.0,Spain,ESP,2004,Athina,Cycling,Cycling Men's Keirin,Silver
Jos Antonio Escuredo Raimndez,M,34.0,Spain,ESP,2004,Athina,Cycling,Cycling Men's Team Sprint,None
Kristine Esebua,F,19.0,Georgia,GEO,2004,Athina,Archery,Archery Women's Individual,None
Peter Esenwein,M,36.0,Germany,GER,2004,Athina,Athletics,Athletics Men's Javelin Throw,None
Mohamed Eshtiwi,M,19.0,Libya,LBA,2004,Athina,Weightlifting,Weightlifting Men's Middleweight,None
Marisol Espineira,F,36.0,Peru,PER,2004,Athina,Table Tennis,Table Tennis Women's Singles,None
Carlos Mauricio Espnola Lorenzo,M,32.0,Argentina,ARG,2004,Athina,Sailing,Sailing Mixed Multihull,Bronze
Andrs Espinosa Prez,M,41.0,Mexico,MEX,2004,Athina,Athletics,Athletics Men's Marathon,None
ngela Mara Espinosa Toro,F,30.0,Colombia,COL,2004,Athina,Fencing,"Fencing Women's epee, Individual",None
Paola Milagros Espinosa Snchez,F,18.0,Mexico,MEX,2004,Athina,Diving,Diving Women's Springboard,None
Paola Milagros Espinosa Snchez,F,18.0,Mexico,MEX,2004,Athina,Diving,Diving Women's Platform,None
Paola Milagros Espinosa Snchez,F,18.0,Mexico,MEX,2004,Athina,Diving,Diving Women's Synchronized Springboard,None
Paola Milagros Espinosa Snchez,F,18.0,Mexico,MEX,2004,Athina,Diving,Diving Women's Synchronized Platform,None
Alexander Espinoza Hernndez,M,23.0,Venezuela,VEN,2004,Athina,Boxing,Boxing Men's Bantamweight,None
Franck Simon Esposito,M,33.0,France,FRA,2004,Athina,Swimming,Swimming Men's 100 metres Butterfly,None
Franck Simon Esposito,M,33.0,France,FRA,2004,Athina,Swimming,Swimming Men's 200 metres Butterfly,None
Franck Simon Esposito,M,33.0,France,FRA,2004,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Celso Esquivel Gonzlez,M,23.0,Paraguay,PAR,2004,Athina,Football,Football Men's Football,Silver
Latifa Essarokh,F,30.0,France,FRA,2004,Athina,Athletics,"Athletics Women's 1,500 metres",None
Abeer Essawy,F,17.0,Egypt,EGY,2004,Athina,Taekwondo,Taekwondo Women's Featherweight,None
Markus Esser,M,24.0,Germany,GER,2004,Athina,Athletics,Athletics Men's Hammer Throw,None
Tony Estanguet,M,26.0,France,FRA,2004,Athina,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Gold
Ellen Marie Estes (-Lee),F,25.0,United States,USA,2004,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
Reyes Estvez Lpez,M,28.0,Spain,ESP,2004,Athina,Athletics,"Athletics Men's 1,500 metres",None
Reinier Estpinan Gmez,M,21.0,Cuba,CUB,2004,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Jason Moses Estrada,M,23.0,United States,USA,2004,Athina,Boxing,Boxing Men's Super-Heavyweight,None
Vctor Manuel Estrada Garibay,M,32.0,Mexico,MEX,2004,Athina,Taekwondo,Taekwondo Men's Welterweight,None
Anouchka Diane Etiennette,F,16.0,Mauritius,MRI,2004,Athina,Swimming,Swimming Women's 50 metres Freestyle,None
Gastn Ariel Etlis,M,29.0,Argentina-1,ARG,2004,Athina,Tennis,Tennis Men's Doubles,None
Unai Etxebarra Arana,M,31.0,Venezuela,VEN,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",None
Ingo Sascha Euler,M,32.0,Germany,GER,2004,Athina,Rowing,Rowing Men's Lightweight Double Sculls,None
Annabelle Euranie,F,21.0,France,FRA,2004,Athina,Judo,Judo Women's Half-Lightweight,None
Marios Evangelou,M,23.0,Greece,GRE,2004,Athina,Athletics,Athletics Men's Pole Vault,None
Iain Evans,M,23.0,South Africa,RSA,2004,Athina,Hockey,Hockey Men's Hockey,None
Kathryn Evans,F,23.0,Great Britain,GBR,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,None
Kathryn Evans,F,23.0,Great Britain,GBR,2004,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,None
"\"Steven \"\"Steve\"\" Evans\"",M,28.0,South Africa,RSA,2004,Athina,Hockey,Hockey Men's Hockey,None
Laverne M. Eve,F,39.0,Bahamas,BAH,2004,Athina,Athletics,Athletics Women's Javelin Throw,None
Floris Maarten Alphons Maria Evers,M,21.0,Netherlands,NED,2004,Athina,Hockey,Hockey Men's Hockey,Silver
Meike Evers,F,27.0,Germany,GER,2004,Athina,Rowing,Rowing Women's Quadruple Sculls,Gold
Caroline Frances Evers-Swindell (-Meyer),F,25.0,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Double Sculls,Gold
Georgina Emma Buchanan Evers-Swindell (-Earl),F,25.0,New Zealand,NZL,2004,Athina,Rowing,Rowing Women's Double Sculls,Gold
Nelson vora,M,20.0,Portugal,POR,2004,Athina,Athletics,Athletics Men's Triple Jump,None
Jens Ewald,M,21.0,Germany,GER,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, Slalom",None
Felicia Eze,F,29.0,Nigeria,NGR,2004,Athina,Football,Football Women's Football,None
Custdio Ribeiro Ezequiel,M,42.0,Portugal,POR,2004,Athina,Shooting,Shooting Men's Trap,None
Mindaugas Eerskis,M,27.0,Lithuania,LTU,2004,Athina,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",None
Ali Ezzine,M,25.0,Morocco,MAR,2004,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Fabiana Marcelino Claudino,F,19.0,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball,None
"\"Alexandre \"\"Alex\"\" Fbregas Carne\"",M,23.0,Spain,ESP,2004,Athina,Hockey,Hockey Men's Hockey,None
"\"Francisco \"\"Kiko\"\" Fbregas Monegal\"",M,26.0,Spain,ESP,2004,Athina,Hockey,Hockey Men's Hockey,None
Andrea Facchin,M,25.0,Italy,ITA,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",None
Andrea Facchin,M,25.0,Italy,ITA,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",None
Loris Facci,M,20.0,Italy,ITA,2004,Athina,Swimming,Swimming Men's 200 metres Breaststroke,None
Aigars Fadejevs,M,28.0,Latvia,LAT,2004,Athina,Athletics,Athletics Men's 20 kilometres Walk,None
Aigars Fadejevs,M,28.0,Latvia,LAT,2004,Athina,Athletics,Athletics Men's 50 kilometres Walk,None
Khaled Fadhel,M,27.0,Tunisia,TUN,2004,Athina,Football,Football Men's Football,None
Ana Faez Miclin,F,32.0,Cuba,CUB,2004,Athina,Fencing,"Fencing Women's Sabre, Individual",None
Anna Linda Christine Fagerstrm,F,27.0,Sweden,SWE,2004,Athina,Football,Football Women's Football,None
Simon Fh,M,22.0,Switzerland,SUI,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",None
Simon Fh,M,22.0,Switzerland,SUI,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",None
Wael Fahim,M,28.0,Egypt,EGY,2004,Athina,Handball,Handball Men's Handball,None
Matthias Fahrig,M,18.0,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Individual All-Around,None
Matthias Fahrig,M,18.0,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Team All-Around,None
Matthias Fahrig,M,18.0,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Floor Exercise,None
Matthias Fahrig,M,18.0,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Horse Vault,None
Matthias Fahrig,M,18.0,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Parallel Bars,None
Matthias Fahrig,M,18.0,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,None
Simon John Fairweather,M,34.0,Australia,AUS,2004,Athina,Archery,Archery Men's Individual,None
Simon John Fairweather,M,34.0,Australia,AUS,2004,Athina,Archery,Archery Men's Team,None
Vigilio Fait,M,41.0,Italy,ITA,2004,Athina,Shooting,"Shooting Men's Air Pistol, 10 metres",None
Vigilio Fait,M,41.0,Italy,ITA,2004,Athina,Shooting,"Shooting Men's Free Pistol, 50 metres",None
Sharif Karim Fajardo,M,28.0,Puerto Rico,PUR,2004,Athina,Basketball,Basketball Men's Basketball,None
Maria Faka,F,25.0,Greece,GRE,2004,Athina,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Natlia Falavigna Silva,F,20.0,Brazil,BRA,2004,Athina,Taekwondo,Taekwondo Women's Heavyweight,None
Marinella Falca,F,18.0,Italy,ITA,2004,Athina,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
Ennio Falco,M,36.0,Italy,ITA,2004,Athina,Shooting,Shooting Men's Skeet,None
Nara Lorena Falcn Artega,F,22.0,Mexico,MEX,2004,Athina,Synchronized Swimming,Synchronized Swimming Women's Duet,None
Dana Faletic,F,27.0,Australia,AUS,2004,Athina,Rowing,Rowing Women's Quadruple Sculls,Bronze
Grigory Alekseyevich Falko,M,17.0,Russia,RUS,2004,Athina,Swimming,Swimming Men's 200 metres Breaststroke,None
Fatou Bintou Fall,F,22.0,Senegal,SEN,2004,Athina,Athletics,Athletics Women's 400 metres,None
Fatou Bintou Fall,F,22.0,Senegal,SEN,2004,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,None
Malick Fall,M,18.0,Senegal,SEN,2004,Athina,Swimming,Swimming Men's 100 metres Breaststroke,None
Malick Fall,M,18.0,Senegal,SEN,2004,Athina,Swimming,Swimming Men's 200 metres Breaststroke,None
Malick Fall,M,18.0,Senegal,SEN,2004,Athina,Swimming,Swimming Men's 200 metres Individual Medley,None
Abbas Fallah,M,27.0,Iran,IRI,2004,Athina,Judo,Judo Men's Middleweight,None
Ruwen Faller,M,24.0,Germany,GER,2004,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,None
Craig Patrick Fallon,M,21.0,Great Britain,GBR,2004,Athina,Judo,Judo Men's Extra-Lightweight,None
"\"Trisha Nicole \"\"Trish\"\" Fallon (-Dykstra)\"",F,32.0,Australia,AUS,2004,Athina,Basketball,Basketball Women's Basketball,Silver
Anthony N. Famiglietti,M,25.0,United States,USA,2004,Athina,Athletics,"Athletics Men's 3,000 metres Steeplechase",None
Fan Jie,F,27.0,China,CHN,2004,Athina,Handball,Handball Women's Handball,None
Fan Ye,F,27.0,China,CHN,2004,Athina,Gymnastics,Gymnastics Women's Individual All-Around,None
Fan Ye,F,27.0,China,CHN,2004,Athina,Gymnastics,Gymnastics Women's Team All-Around,None
Fan Ye,F,27.0,China,CHN,2004,Athina,Gymnastics,Gymnastics Women's Floor Exercise,None
Fan Ye,F,27.0,China,CHN,2004,Athina,Gymnastics,Gymnastics Women's Uneven Bars,None
Fan Ye,F,27.0,China,CHN,2004,Athina,Gymnastics,Gymnastics Women's Balance Beam,None
Fan Yunjie,F,32.0,China,CHN,2004,Athina,Football,Football Women's Football,None
Razzaq Farhan Mossa,M,32.0,Iraq,IRQ,2004,Athina,Football,Football Men's Football,None
Babak Farhoudi,M,18.0,Iran,IRI,2004,Athina,Swimming,Swimming Men's 100 metres Freestyle,None
Silvia Farina-Elia,F,32.0,Italy,ITA,2004,Athina,Tennis,Tennis Women's Singles,None
Silvia Farina-Elia,F,32.0,Italy-1,ITA,2004,Athina,Tennis,Tennis Women's Doubles,None
gnes Farkas,F,31.0,Hungary,HUN,2004,Athina,Handball,Handball Women's Handball,None
Gina Anne Marie Farmer,F,29.0,New Zealand,NZL,2004,Athina,Basketball,Basketball Women's Basketball,None
Sally Anne Farmer,F,28.0,New Zealand,NZL,2004,Athina,Basketball,Basketball Women's Basketball,None
Thomas Farnik,M,37.0,Austria,AUT,2004,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",None
Thomas Farnik,M,37.0,Austria,AUT,2004,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",None
Jamie Lynn Farnworth,F,22.0,Greece,GRE,2004,Athina,Softball,Softball Women's Softball,None
Sarah Renee Farnworth,F,25.0,Greece,GRE,2004,Athina,Softball,Softball Women's Softball,None
Stacey Lee Farnworth,F,24.0,Greece,GRE,2004,Athina,Softball,Softball Women's Softball,None
"\"Isnardo Enrike \"\"Junior\"\" Faro\"",M,26.0,Aruba,ARU,2004,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,None
Stuart James Farquhar,M,22.0,New Zealand,NZL,2004,Athina,Athletics,Athletics Men's Javelin Throw,None
Olusoji Adetokumbo Fasuba,M,20.0,Nigeria,NGR,2004,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
Chaehoi Fatihou,M,33.0,Comoros,COM,2004,Athina,Weightlifting,Weightlifting Men's Light-Heavyweight,None
Elvis Fatovi,M,33.0,Croatia,CRO,2004,Athina,Water Polo,Water Polo Men's Water Polo,None
Richard Bruce Faulds,M,27.0,Great Britain,GBR,2004,Athina,Shooting,Shooting Men's Double Trap,None
Adam Paul Faulkner,M,22.0,Great Britain,GBR,2004,Athina,Swimming,Swimming Men's 400 metres Freestyle,None
"\"Suzanne Margaret \"\"Suzie\"\" Faulkner\"",F,25.0,Australia,AUS,2004,Athina,Hockey,Hockey Women's Hockey,None
Beatrice Roini Liua Faumuina,F,29.0,New Zealand,NZL,2004,Athina,Athletics,Athletics Women's Discus Throw,None
Nadine Faustin-Parker,F,28.0,Haiti,HAI,2004,Athina,Athletics,Athletics Women's 100 metres Hurdles,None
Joy Lynn Fawcett (Biefeld-),F,36.0,United States,USA,2004,Athina,Football,Football Women's Football,Gold
Mria Fazekas,F,29.0,Hungary,HUN,2004,Athina,Table Tennis,Table Tennis Women's Singles,None
Nndor Fazekas,M,27.0,Hungary,HUN,2004,Athina,Handball,Handball Men's Handball,None
Rbert Fazekas,M,28.0,Hungary,HUN,2004,Athina,Athletics,Athletics Men's Discus Throw,None
"Jasna Fazli-Reed (-Lupulesku-, -Rather)",F,33.0,United States,USA,2004,Athina,Table Tennis,Table Tennis Women's Singles,None
"Jasna Fazli-Reed (-Lupulesku-, -Rather)",F,33.0,United States-1,USA,2004,Athina,Table Tennis,Table Tennis Women's Doubles,None
Nedad Fazlija,M,36.0,Bosnia and Herzegovina,BIH,2004,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",None
Nedad Fazlija,M,36.0,Bosnia and Herzegovina,BIH,2004,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",None
Nedad Fazlija,M,36.0,Bosnia and Herzegovina,BIH,2004,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",None
Surita Febbraio (Loots-),F,30.0,South Africa,RSA,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,None
Claire Febvay,F,22.0,France,FRA,2004,Athina,Diving,Diving Women's Platform,None
Andriy Vasylovych Fedchuk,M,24.0,Ukraine,UKR,2004,Athina,Boxing,Boxing Men's Light-Heavyweight,None
Roger Federer,M,23.0,Switzerland,SUI,2004,Athina,Tennis,Tennis Men's Singles,None
Roger Federer,M,23.0,Switzerland,SUI,2004,Athina,Tennis,Tennis Men's Doubles,None
Aleksandr Sergeyevich Fedorov,M,23.0,Russia,RUS,2004,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
Olena Olehivna Fedorova,F,17.0,Ukraine,UKR,2004,Athina,Diving,Diving Women's Springboard,None
Sergey Anatolyevich Fedorovtsev,M,24.0,Russia,RUS,2004,Athina,Rowing,Rowing Men's Quadruple Sculls,Gold
Vasyl Petrovych Fedoryshyn,M,23.0,Ukraine,UKR,2004,Athina,Wrestling,"Wrestling Men's Lightweight, Freestyle",None
Irina Mikhaylovna Fedotova,F,29.0,Russia,RUS,2004,Athina,Rowing,Rowing Women's Single Sculls,None
Marouane Al-Fehri,M,25.0,Tunisia,TUN,2004,Athina,Volleyball,Volleyball Men's Volleyball,None
Alessandro Fei,M,25.0,Italy,ITA,2004,Athina,Volleyball,Volleyball Men's Volleyball,Silver
Michal Feinblat,F,19.0,Israel,ISR,2004,Athina,Judo,Judo Women's Half-Lightweight,None
Mara del Mar Feito Acebo,F,28.0,Spain,ESP,2004,Athina,Hockey,Hockey Women's Hockey,None
Susana Paula de Jesus Feitor,F,29.0,Portugal,POR,2004,Athina,Athletics,Athletics Women's 20 kilometres Walk,None
Zoltan Fejer-Konnerth,M,26.0,Germany-2,GER,2004,Athina,Table Tennis,Table Tennis Men's Doubles,None
Raquel Maria Reis Felgueiras,F,24.0,Portugal,POR,2004,Athina,Swimming,Swimming Women's 200 metres Butterfly,None
Emanuela Felici,F,23.0,San Marino,SMR,2004,Athina,Shooting,Shooting Women's Trap,None
Perdita Felicien,F,23.0,Canada,CAN,2004,Athina,Athletics,Athletics Women's 100 metres Hurdles,None
Silvia Felipo Sue,F,37.0,Andorra,AND,2004,Athina,Athletics,"Athletics Women's 1,500 metres",None
Allyson Michelle Felix,F,18.0,United States,USA,2004,Athina,Athletics,Athletics Women's 200 metres,Silver
Sylviane Flix,F,26.0,France,FRA,2004,Athina,Athletics,Athletics Women's 200 metres,None
Sylviane Flix,F,26.0,France,FRA,2004,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
Michael Fellmann,M,34.0,Germany,GER,2004,Athina,Sailing,Sailing Men's One Person Dinghy,None
Maurizio Felugo,M,23.0,Italy,ITA,2004,Athina,Water Polo,Water Polo Men's Water Polo,None
Feng Kun,F,25.0,China,CHN,2004,Athina,Volleyball,Volleyball Women's Volleyball,Gold
Feng Xueling,F,24.0,China,CHN,2004,Athina,Rowing,Rowing Women's Coxless Pairs,None
"\"Joanne Ella \"\"Jo\"\" Fenn (Mersh-)\"",F,29.0,Great Britain,GBR,2004,Athina,Athletics,Athletics Women's 800 metres,None
Cherrelle Fennell,F,17.0,Great Britain,GBR,2004,Athina,Gymnastics,Gymnastics Women's Individual All-Around,None
Cherrelle Fennell,F,17.0,Great Britain,GBR,2004,Athina,Gymnastics,Gymnastics Women's Team All-Around,None
Cherrelle Fennell,F,17.0,Great Britain,GBR,2004,Athina,Gymnastics,Gymnastics Women's Floor Exercise,None
Cherrelle Fennell,F,17.0,Great Britain,GBR,2004,Athina,Gymnastics,Gymnastics Women's Horse Vault,None
Cherrelle Fennell,F,17.0,Great Britain,GBR,2004,Athina,Gymnastics,Gymnastics Women's Uneven Bars,None
Mike Fenner,M,33.0,Germany,GER,2004,Athina,Athletics,Athletics Men's 110 metres Hurdles,None
Svetlana Yevgenyevna Feofanova,F,24.0,Russia,RUS,2004,Athina,Athletics,Athletics Women's Pole Vault,Silver
Fabienne Fraez,F,28.0,Benin,BEN,2004,Athina,Athletics,Athletics Women's 200 metres,None
Maria Ferekidi,F,22.0,Greece,GRE,2004,Athina,Canoeing,"Canoeing Women's Kayak Singles, Slalom",None
Linda Ferga-Khodadin,F,27.0,France,FRA,2004,Athina,Athletics,Athletics Women's 100 metres Hurdles,None
David Ferguson,M,22.0,Australia,AUS,2004,Athina,Volleyball,Volleyball Men's Volleyball,None
Rhadi Bullard Ferguson,M,31.0,United States,USA,2004,Athina,Judo,Judo Men's Half-Heavyweight,None
Steven Sean Ferguson,M,24.0,New Zealand,NZL,2004,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",None
