Name,Gender,Age,Country,NOC,Year,City,Sport,Event,Medal
Tianna Madison-Bartoletta,F,26.0,United States,USA,2012,London,Athletics,Athletics Women's 100 metres,None
Tianna Madison-Bartoletta,F,26.0,United States,USA,2012,London,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
Alejandro Madorno,M,40.0,Argentina,ARG,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
Lloyd Madsen,M,26.0,South Africa,RSA,2012,London,Hockey,Hockey Men's Hockey,None
Mark Overgaard Madsen,M,27.0,Denmark,DEN,2012,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",None
Kayono Maeda,F,21.0,Japan,JPN,2012,London,Cycling,Cycling Women's Sprint,None
Miyuki Maeda,F,26.0,Japan-2,JPN,2012,London,Badminton,Badminton Women's Doubles,None
Juan Ignacio Maegli Agero,M,24.0,Guatemala,GUA,2012,London,Sailing,Sailing Men's One Person Dinghy,None
Gabriel Jos Maestre Prez,M,25.0,Venezuela,VEN,2012,London,Boxing,Boxing Men's Welterweight,None
Riccardo Maestri,M,18.0,Italy,ITA,2012,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,None
Mihaela Maevska,F,21.0,Bulgaria,BUL,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,None
Tim Maeyens,M,30.0,Belgium,BEL,2012,London,Rowing,Rowing Men's Single Sculls,None
Panagiotis Magdanis,M,21.0,Greece,GRE,2012,London,Rowing,Rowing Men's Lightweight Double Sculls,None
Aia Magdi Mohamed,F,17.0,Qatar,QAT,2012,London,Table Tennis,Table Tennis Women's Singles,None
Ahmed Magdy Sa'd Mohamed,M,22.0,Egypt,EGY,2012,London,Football,Football Men's Football,None
Raghd Magdy Muhammad Mustafa,F,29.0,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Team,None
Chloe Noelle Magee,F,23.0,Ireland,IRL,2012,London,Badminton,Badminton Women's Singles,None
Jessica Mager,F,24.0,Germany,GER,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Marouen Maggaiz,M,28.0,Tunisia,TUN,2012,London,Handball,Handball Men's Handball,None
Maurren Higa Maggi,F,36.0,Brazil,BRA,2012,London,Athletics,Athletics Women's Long Jump,None
Rasmus Mgi,M,20.0,Estonia,EST,2012,London,Athletics,Athletics Men's 400 metres Hurdles,None
Gianluca Maglia,M,23.0,Italy,ITA,2012,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,None
Karlha Francesca Magliocco,F,26.0,Venezuela,VEN,2012,London,Boxing,Boxing Women's Flyweight,None
Filippo Magnini,M,30.0,Italy,ITA,2012,London,Swimming,Swimming Men's 100 metres Freestyle,None
Filippo Magnini,M,30.0,Italy,ITA,2012,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
James Magnussen,M,21.0,Australia,AUS,2012,London,Swimming,Swimming Men's 50 metres Freestyle,None
James Magnussen,M,21.0,Australia,AUS,2012,London,Swimming,Swimming Men's 100 metres Freestyle,Silver
James Magnussen,M,21.0,Australia,AUS,2012,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,None
James Magnussen,M,21.0,Australia,AUS,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
Emily Maguire,F,24.0,Great Britain,GBR,2012,London,Hockey,Hockey Women's Hockey,Bronze
Lindsey Maguire,F,30.0,Great Britain,GBR,2012,London,Rowing,Rowing Women's Coxed Eights,None
Hasan Mahboob Ali,M,30.0,Bahrain,BRN,2012,London,Athletics,"Athletics Men's 10,000 metres",None
"\"Benjamin Richard \"\"Ben\"\" Maher\"",M,29.0,Great Britain,GBR,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Individual",None
"\"Benjamin Richard \"\"Ben\"\" Maher\"",M,29.0,Great Britain,GBR,2012,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
Renjith Maheshwary,M,26.0,India,IND,2012,London,Athletics,Athletics Men's Triple Jump,None
Maziah Mahusin,F,19.0,Brunei,BRU,2012,London,Athletics,Athletics Women's 400 metres,None
Edi Silva Maia,M,24.0,Portugal,POR,2012,London,Athletics,Athletics Men's Pole Vault,None
Michal Maier,M,48.0,Czech Republic,CZE,2012,London,Sailing,Sailing Men's One Person Heavyweight Dinghy,None
Augustin Maillefer,M,19.0,Switzerland,SUI,2012,London,Rowing,Rowing Men's Quadruple Sculls,None
Corinne Matrejean,F,32.0,France,FRA,2012,London,Fencing,"Fencing Women's Foil, Individual",None
Corinne Matrejean,F,32.0,France,FRA,2012,London,Fencing,"Fencing Women's Foil, Team",None
Maureen Jelagat Maiyo,F,27.0,Kenya,KEN,2012,London,Athletics,Athletics Women's 400 metres Hurdles,None
Kacper Majchrzak,M,19.0,Poland,POL,2012,London,Swimming,Swimming Men's 50 metres Freestyle,None
Kacper Majchrzak,M,19.0,Poland,POL,2012,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,None
Christine Majerus,F,25.0,Luxembourg,LUX,2012,London,Cycling,"Cycling Women's Road Race, Individual",None
Tomasz Majewski,M,30.0,Poland,POL,2012,London,Athletics,Athletics Men's Shot Put,Gold
Renata Major-Kubik,F,29.0,Serbia,SRB,2012,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",None
Eisa Majrashi,M,26.0,Saudi Arabia,KSA,2012,London,Judo,Judo Men's Extra-Lightweight,None
Aleksandr Aleksandrovich Makarenko,M,22.0,Belarus,BLR,2012,London,Weightlifting,Weightlifting Men's Middle-Heavyweight,None
Alina Andreyevna Makarenko,F,17.0,Russia,RUS,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Gold
Igor Viktorovich Makarov,M,33.0,Belarus,BLR,2012,London,Judo,Judo Men's Heavyweight,None
Ruslan Makarov,M,25.0,Uzbekistan,UZB,2012,London,Weightlifting,Weightlifting Men's Bantamweight,None
Yekaterina Valeryevna Makarova,F,24.0,Russia-2,RUS,2012,London,Tennis,Tennis Women's Doubles,None
Satu Mkel-Nummela,F,41.0,Finland,FIN,2012,London,Shooting,Shooting Women's Trap,None
Taoufik Makhloufi,M,24.0,Algeria,ALG,2012,London,Athletics,Athletics Men's 800 metres,None
Taoufik Makhloufi,M,24.0,Algeria,ALG,2012,London,Athletics,"Athletics Men's 1,500 metres",Gold
Vadim Gennadyevich Makhnyov,M,32.0,Belarus,BLR,2012,London,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",Silver
Bilyal Valeryevich Makhov,M,24.0,Russia,RUS,2012,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
Yukio Makino,M,32.0,Japan,JPN,2012,London,Sailing,Sailing Men's Skiff,None
Nikolay Mikhaylovich Maksimov,M,39.0,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,None
Yana Eduardovna Maksimova,F,23.0,Belarus,BLR,2012,London,Athletics,Athletics Women's Heptathlon,None
Aleksandar Maksimovi,M,24.0,Serbia,SRB,2012,London,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",None
Ivana Maksimovi-Anui,F,22.0,Serbia,SRB,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Ivana Maksimovi-Anui,F,22.0,Serbia,SRB,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
Valeriia Maksiuta,F,24.0,Israel,ISR,2012,London,Gymnastics,Gymnastics Women's Individual All-Around,None
Valeriia Maksiuta,F,24.0,Israel,ISR,2012,London,Gymnastics,Gymnastics Women's Floor Exercise,None
Valeriia Maksiuta,F,24.0,Israel,ISR,2012,London,Gymnastics,Gymnastics Women's Horse Vault,None
Valeriia Maksiuta,F,24.0,Israel,ISR,2012,London,Gymnastics,Gymnastics Women's Uneven Bars,None
Valeriia Maksiuta,F,24.0,Israel,ISR,2012,London,Gymnastics,Gymnastics Women's Balance Beam,None
Alina Oleksandrivna Maksymenko,F,21.0,Ukraine,UKR,2012,London,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,None
Isaac Makwala,M,25.0,Botswana,BOT,2012,London,Athletics,Athletics Men's 400 metres,None
Hedaya Ahmad Malak Wahba,F,19.0,Egypt,EGY,2012,London,Taekwondo,Taekwondo Women's Featherweight,None
Arturo Malaquias Delgado,M,37.0,Mexico,MEX,2012,London,Athletics,Athletics Men's Marathon,None
Aurlie Malaussena,F,18.0,France,FRA,2012,London,Gymnastics,Gymnastics Women's Individual All-Around,None
Aurlie Malaussena,F,18.0,France,FRA,2012,London,Gymnastics,Gymnastics Women's Team All-Around,None
Aurlie Malaussena,F,18.0,France,FRA,2012,London,Gymnastics,Gymnastics Women's Floor Exercise,None
Aurlie Malaussena,F,18.0,France,FRA,2012,London,Gymnastics,Gymnastics Women's Uneven Bars,None
Aurlie Malaussena,F,18.0,France,FRA,2012,London,Gymnastics,Gymnastics Women's Balance Beam,None
Elas Javier Malav Burgos ,M,22.0,Venezuela,VEN,2012,London,Archery,Archery Men's Individual,None
Christian Sean Malcolm,M,33.0,Great Britain,GBR,2012,London,Athletics,Athletics Men's 200 metres,None
Christian Sean Malcolm,M,33.0,Great Britain,GBR,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Erwin Len Maldonado Saavedra,M,29.0,Venezuela,VEN,2012,London,Swimming,Swimming Men's 10 kilometres Open Water,None
Kynan Maley,M,30.0,Australia,AUS,2012,London,Canoeing,"Canoeing Men's Canadian Singles, Slalom",None
Kynan Maley,M,30.0,Australia,AUS,2012,London,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",None
El Mehdi Al-Malki,M,24.0,Morocco,MAR,2012,London,Judo,Judo Men's Heavyweight,None
Blai Mallarach Gel,M,24.0,Spain,ESP,2012,London,Water Polo,Water Polo Men's Water Polo,None
Grgory Mallet,M,28.0,France,FRA,2012,London,Swimming,Swimming Men's 200 metres Freestyle,None
Grgory Mallet,M,28.0,France,FRA,2012,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
"\"Martilou \"\"Marti\"\" Malloy\"",F,26.0,United States,USA,2012,London,Judo,Judo Women's Lightweight,Bronze
Claudia Malzahn,F,28.0,Germany,GER,2012,London,Judo,Judo Women's Half-Middleweight,None
Nataliya Mamatova,F,26.0,Uzbekistan,UZB,2012,London,Taekwondo,Taekwondo Women's Heavyweight,None
Nursultan Mamayev,M,19.0,Kazakhstan,KAZ,2012,London,Taekwondo,Taekwondo Men's Flyweight,None
Gina Altagracia Mambr Casilla,F,26.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball,None
Chingiz Mamedov,M,23.0,Kyrgyzstan,KGZ,2012,London,Judo,Judo Men's Middleweight,None
Sakina Mamedova,F,26.0,Uzbekistan,UZB,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Sakina Mamedova,F,26.0,Uzbekistan,UZB,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",None
Mergen Mmmedow,M,21.0,Turkmenistan,TKM,2012,London,Athletics,Athletics Men's Hammer Throw,None
Patrcia Mbengani Bravo Mamona,F,23.0,Portugal,POR,2012,London,Athletics,Athletics Women's Triple Jump,None
Keiko Manabe,F,25.0,Japan,JPN,2012,London,Hockey,Hockey Women's Hockey,None
Ravil Amirovich Manafov,M,27.0,Kazakhstan,KAZ,2012,London,Water Polo,Water Polo Men's Water Polo,None
Florent Manaudou,M,21.0,France,FRA,2012,London,Swimming,Swimming Men's 50 metres Freestyle,Gold
Laure Manaudou,F,25.0,France,FRA,2012,London,Swimming,Swimming Women's 100 metres Backstroke,None
Laure Manaudou,F,25.0,France,FRA,2012,London,Swimming,Swimming Women's 200 metres Backstroke,None
Laure Manaudou,F,25.0,France,FRA,2012,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,None
"\"Ronell Joshua \"\"Josh\"\" Mance\"",M,20.0,United States,USA,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
Elisabeth Victoire Mandaba,F,23.0,Central African Republic,CAF,2012,London,Athletics,Athletics Women's 800 metres,None
Derek Mandell,M,25.0,Guam,GUM,2012,London,Athletics,Athletics Men's 800 metres,None
Duan Mandi,M,18.0,Serbia,SRB,2012,London,Water Polo,Water Polo Men's Water Polo,Bronze
Milica Mandi,F,20.0,Serbia,SRB,2012,London,Taekwondo,Taekwondo Women's Heavyweight,Gold
Sandra Mandir (Popovi-),F,34.0,Croatia,CRO,2012,London,Basketball,Basketball Women's Basketball,None
Rene Mandri,M,28.0,Estonia,EST,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Ousmane Man,M,21.0,Senegal,SEN,2012,London,Football,Football Men's Football,None
Sadio Man,M,20.0,Senegal,SEN,2012,London,Football,Football Men's Football,None
Jutatip Maneephan,F,24.0,Thailand,THA,2012,London,Cycling,"Cycling Women's Road Race, Individual",None
Davide Manenti,M,23.0,Italy,ITA,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Milka Mikova Maneva,F,27.0,Bulgaria,BUL,2012,London,Weightlifting,Weightlifting Women's Middleweight,None
Maiya Salakharovna Maneza,F,26.0,Kazakhstan,KAZ,2012,London,Weightlifting,Weightlifting Women's Middleweight,Gold
Vronique Mang,F,27.0,France,FRA,2012,London,Athletics,Athletics Women's 100 metres,None
Vincenzo Mangiacapre,M,23.0,Italy,ITA,2012,London,Boxing,Boxing Men's Light-Welterweight,Bronze
Spenser Thomas Mango,M,26.0,United States,USA,2012,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",None
Holley Mangold,F,22.0,United States,USA,2012,London,Weightlifting,Weightlifting Women's Super-Heavyweight,None
Shane Mangroo,M,19.0,Seychelles,SEY,2012,London,Swimming,Swimming Men's 100 metres Freestyle,None
Marta Elisabet Mangu Gonzlez,F,29.0,Spain,ESP,2012,London,Handball,Handball Women's Handball,Bronze
Christine Patience Manie,F,28.0,Cameroon,CMR,2012,London,Football,Football Women's Football,None
Tina Manker,F,23.0,Germany,GER,2012,London,Rowing,Rowing Women's Double Sculls,None
Peter Manko,M,34.0,Slovenia,SLO,2012,London,Swimming,Swimming Men's 100 metres Butterfly,None
John Devlin Mann,M,27.0,United States,USA,2012,London,Water Polo,Water Polo Men's Water Polo,None
Ari Pekka Mannio,M,25.0,Finland,FIN,2012,London,Athletics,Athletics Men's Javelin Throw,None
Asenate Manoa,F,20.0,Tuvalu,TUV,2012,London,Athletics,Athletics Women's 100 metres,None
Nikola Manojlovi,M,30.0,Serbia,SRB,2012,London,Handball,Handball Men's Handball,None
Luis Miguel Mansilla Almonacid,M,25.0,Chile,CHI,2012,London,Cycling,Cycling Men's Omnium,None
"\"Robert \"\"Robbie\"\" Manson\"",M,22.0,New Zealand,NZL,2012,London,Rowing,Rowing Men's Quadruple Sculls,None
Nawal Mansouri,F,26.0,Algeria,ALG,2012,London,Volleyball,Volleyball Women's Volleyball,None
Esmat Mansur Al-Sayyid Ahmed,F,25.0,Egypt,EGY,2012,London,Weightlifting,Weightlifting Women's Light-Heavyweight,None
Dilshod Mansurov,M,28.0,Uzbekistan,UZB,2012,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",None
Sergio Mantecn Gutirrez,M,27.0,Spain,ESP,2012,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Nadir Graciete  de Ftima Manuel,F,25.0,Angola,ANG,2012,London,Basketball,Basketball Women's Basketball,None
Gyuzel Tagirovna Manyurova,F,34.0,Kazakhstan,KAZ,2012,London,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
"\"Leonel Ernesto \"\"Leo\"\" Manzano\"",M,27.0,United States,USA,2012,London,Athletics,"Athletics Men's 1,500 metres",Silver
Camalddin Maqomedov,M,23.0,Azerbaijan,AZE,2012,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",None
Jorge Maqueda Peo,M,24.0,Spain,ESP,2012,London,Handball,Handball Men's Handball,None
Juliano Fernando Gento Mquina,M,18.0,Mozambique,MOZ,2012,London,Boxing,Boxing Men's Light-Flyweight,None
Anastasiya Igorevna Marachkovskaya,F,21.0,Belarus,BLR,2012,London,Gymnastics,Gymnastics Women's Horse Vault,None
Anastasiya Igorevna Marachkovskaya,F,21.0,Belarus,BLR,2012,London,Gymnastics,Gymnastics Women's Balance Beam,None
Lenise Marais,F,27.0,South Africa,RSA,2012,London,Hockey,Hockey Women's Hockey,None
Joanna de Albuquerque Maranho Bezerra de Melo,F,25.0,Brazil,BRA,2012,London,Swimming,Swimming Women's 200 metres Butterfly,None
Joanna de Albuquerque Maranho Bezerra de Melo,F,25.0,Brazil,BRA,2012,London,Swimming,Swimming Women's 200 metres Individual Medley,None
Vlasis Maras,M,29.0,Greece,GRE,2012,London,Gymnastics,Gymnastics Men's Parallel Bars,None
Vlasis Maras,M,29.0,Greece,GRE,2012,London,Gymnastics,Gymnastics Men's Horizontal Bar,None
Flavio Marazzi,M,34.0,Switzerland,SUI,2012,London,Sailing,Sailing Men's Two Person Keelboat,None
James Marburg,M,29.0,Australia,AUS,2012,London,Rowing,Rowing Men's Coxless Pairs,None
Csar Mervin Marcano Snchez,M,24.0,Venezuela,VEN,2012,London,Cycling,Cycling Men's Team Sprint,None
Marcelo Vieira da Silva Jnior,M,24.0,Brazil,BRA,2012,London,Football,Football Men's Football,Silver
Kathrin Marchand,F,21.0,Germany,GER,2012,London,Rowing,Rowing Women's Coxed Eights,None
Marcel Marcilloux,M,31.0,France,FRA,2012,London,Fencing,"Fencing Men's Foil, Team",None
Marcin Waldemar Marciniszyn,M,29.0,Poland,POL,2012,London,Athletics,Athletics Men's 400 metres,None
Marcin Waldemar Marciniszyn,M,29.0,Poland,POL,2012,London,Athletics,Athletics Men's 4 x 400 metres Relay,None
Luis Alberto Marco Contreras,M,25.0,Spain,ESP,2012,London,Athletics,Athletics Men's 800 metres,None
lise Marcotte,F,23.0,Canada,CAN,2012,London,Synchronized Swimming,Synchronized Swimming Women's Duet,None
lise Marcotte,F,23.0,Canada,CAN,2012,London,Synchronized Swimming,Synchronized Swimming Women's Team,None
David Marcus,M,31.0,Canada,CAN,2012,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
David Marcus,M,31.0,Canada,CAN,2012,London,Equestrianism,"Equestrianism Mixed Dressage, Team",None
Ida Marcussen,F,24.0,Norway,NOR,2012,London,Athletics,Athletics Women's Heptathlon,None
Sebastian Marczak,M,29.0,Australia,AUS,2012,London,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",None
Trudi Maree,F,23.0,South Africa,RSA,2012,London,Swimming,Swimming Women's 50 metres Freestyle,None
Hana Mareghni,F,23.0,Tunisia,TUN,2012,London,Judo,Judo Women's Half-Heavyweight,None
Igor Mareni,M,26.0,Croatia,CRO,2012,London,Sailing,Sailing Men's Two Person Dinghy,None
Yekaterina Aleksandrovna Marennikova,F,30.0,Russia,RUS,2012,London,Handball,Handball Women's Handball,None
Marsha Marescia (-Cox),F,29.0,South Africa,RSA,2012,London,Hockey,Hockey Women's Hockey,None
Oldika Mareov,F,25.0,Czech Republic,CZE,2012,London,Athletics,Athletics Women's High Jump,None
Serghei Marghiev,M,19.0,Moldova,MDA,2012,London,Athletics,Athletics Men's Hammer Throw,None
Zalina Marghiev (-Petrivskaya),F,24.0,Moldova,MDA,2012,London,Athletics,Athletics Women's Hammer Throw,None
Annik Marguet,F,31.0,Switzerland,SUI,2012,London,Shooting,"Shooting Women's Air Rifle, 10 metres",None
Annik Marguet,F,31.0,Switzerland,SUI,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",None
Maria Elisa Mendes Ticon Antonelli,F,28.0,Brazil-2,BRA,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Guor Marial (-Mading Miaker),M,28.0,Individual Olympic Athletes,IOA,2012,London,Athletics,Athletics Men's Marathon,None
Brian Vincent Mariano,M,27.0,Netherlands,NED,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
"\"Aleksandar \"\"Aleks\"\" Mari\"",M,27.0,Australia,AUS,2012,London,Basketball,Basketball Men's Basketball,None
Martin Mari,M,28.0,Croatia,CRO,2012,London,Athletics,Athletics Men's Discus Throw,None
Tomislav Marijanovi,M,30.0,Croatia,CRO,2012,London,Judo,Judo Men's Half-Middleweight,None
Carolina Mara Marn Marn,F,19.0,Spain,ESP,2012,London,Badminton,Badminton Women's Singles,None
Luca Marin,M,26.0,Italy,ITA,2012,London,Swimming,Swimming Men's 400 metres Individual Medley,None
lvaro Manuel Silveira Marinho,M,36.0,Portugal,POR,2012,London,Sailing,Sailing Men's Two Person Dinghy,None
Hristo Diyanov Marinov,M,25.0,Bulgaria,BUL,2012,London,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",None
Simona Marinova,F,18.0,Macedonia,MKD,2012,London,Swimming,Swimming Women's 800 metres Freestyle,None
Dragan Marjanac,M,27.0,Serbia,SRB,2012,London,Handball,Handball Men's Handball,None
Lauryn Annyn Mark,F,32.0,Australia,AUS,2012,London,Shooting,Shooting Women's Skeet,None
Russell Andrew Mark,M,48.0,Australia,AUS,2012,London,Shooting,Shooting Men's Double Trap,None
Aleksey Mikhaylovich Markov,M,33.0,Russia,RUS,2012,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",None
Ivan Markov Markov,M,23.0,Bulgaria,BUL,2012,London,Weightlifting,Weightlifting Men's Light-Heavyweight,None
Dobrivoje Markovi,M,26.0,Serbia,SRB,2012,London,Handball,Handball Men's Handball,None
ore Markovi,M,24.0,Serbia,SRB,2012,London,Swimming,Swimming Men's 400 metres Freestyle,None
Karl Markt,M,32.0,Austria,AUT,2012,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",None
Nikolaj Rmer Berg Markussen,M,23.0,Denmark,DEN,2012,London,Handball,Handball Men's Handball,None
Anca Mroiu,F,28.0,Romania,ROU,2012,London,Fencing,"Fencing Women's epee, Individual",None
Anca Mroiu,F,28.0,Romania,ROU,2012,London,Fencing,"Fencing Women's epee, Team",None
McKayla Rose Maroney,F,16.0,United States,USA,2012,London,Gymnastics,Gymnastics Women's Team All-Around,Gold
McKayla Rose Maroney,F,16.0,United States,USA,2012,London,Gymnastics,Gymnastics Women's Horse Vault,Silver
dm Marosi,M,27.0,Hungary,HUN,2012,London,Modern Pentathlon,Modern Pentathlon Men's Individual,Bronze
Darcy Marquardt,F,33.0,Canada,CAN,2012,London,Rowing,Rowing Women's Coxed Eights,Silver
Yane Mrcia Campos da Fonseca Marques,F,28.0,Brazil,BRA,2012,London,Modern Pentathlon,Modern Pentathlon Women's Individual,Bronze
Mathieu Gilles Marquet,M,18.0,Mauritius,MRI,2012,London,Swimming,Swimming Men's 200 metres Freestyle,None
Jaime Dayron Mrquez Gutirrez,M,29.0,Colombia,COL,2012,London,Athletics,Athletics Men's Javelin Throw,None
"\"Marcus \"\"Marquinhos\"\" Vinicius Vieira de Sousa\"",M,28.0,Brazil,BRA,2012,London,Basketball,Basketball Men's Basketball,None
Eduard Antonio Marriaga Campo,M,19.0,Colombia,COL,2012,London,Boxing,Boxing Men's Lightweight,None
"\"Davit \"\"Dato\"\" Marsagishvili\"",M,21.0,Georgia,GEO,2012,London,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
Penelope Marshall,F,22.0,New Zealand,NZL,2012,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,None
Savannah Rose Dee Marshall,F,21.0,Great Britain,GBR,2012,London,Boxing,Boxing Women's Middleweight,None
Dmitri Marin,M,39.0,Azerbaijan,AZE,2012,London,Athletics,Athletics Men's Hammer Throw,None
Marta Vieira da Silva,F,26.0,Brazil,BRA,2012,London,Football,Football Women's Football,None
Niverka Dharlenis Marte Frica,F,21.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball,None
Adrienne Elizabeth  Martelli,F,24.0,United States,USA,2012,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
Michal Martikn,M,33.0,Slovakia,SVK,2012,London,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
lvaro Martn Uriol,M,18.0,Spain,ESP,2012,London,Athletics,Athletics Men's 20 kilometres Walk,None
Annie Martin,F,30.0,Canada,CAN,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,None
Boyd Martin,M,32.0,United States,USA,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",None
Boyd Martin,M,32.0,United States,USA,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",None
Carmen Dolores Martn Berenguer,F,24.0,Spain,ESP,2012,London,Handball,Handball Women's Handball,Bronze
Damir Martin,M,24.0,Croatia,CRO,2012,London,Rowing,Rowing Men's Quadruple Sculls,Silver
"\"Daniel John \"\"Dan\"\" Martin\"",M,25.0,Ireland,IRL,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
David Martn Lozano,M,35.0,Spain,ESP,2012,London,Water Polo,Water Polo Men's Water Polo,None
Diana Martn Gimnez,F,31.0,Spain,ESP,2012,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",None
Harry John Martin,M,19.0,Great Britain,GBR,2012,London,Hockey,Hockey Men's Hockey,None
Jenna Martin (-Evans),F,24.0,Canada,CAN,2012,London,Athletics,Athletics Women's 400 metres,None
Jos Manuel Martn Dockx,M,38.0,Spain,ESP,2012,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",None
Jos Manuel Martn Dockx,M,38.0,Spain,ESP,2012,London,Equestrianism,"Equestrianism Mixed Dressage, Team",None
Lucy Martin,F,22.0,Great Britain,GBR,2012,London,Cycling,"Cycling Women's Road Race, Individual",None
Rzvan Constantin Martin,M,20.0,Romania,ROU,2012,London,Weightlifting,Weightlifting Men's Lightweight,Bronze
Scott Martin,M,29.0,Australia,AUS,2012,London,Athletics,Athletics Men's Discus Throw,None
Tony Martin,M,27.0,Germany,GER,2012,London,Cycling,"Cycling Men's Road Race, Individual",None
Tony Martin,M,27.0,Germany,GER,2012,London,Cycling,Cycling Men's Individual Time Trial,Silver
Churandy Thomas Martina,M,28.0,Netherlands,NED,2012,London,Athletics,Athletics Men's 100 metres,None
Churandy Thomas Martina,M,28.0,Netherlands,NED,2012,London,Athletics,Athletics Men's 200 metres,None
Churandy Thomas Martina,M,28.0,Netherlands,NED,2012,London,Athletics,Athletics Men's 4 x 100 metres Relay,None
Alexis Gabriela Martnez Macas,F,21.0,Mexico,MEX,2012,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",None
Ayme Martnez Viart,F,23.0,Cuba,CUB,2012,London,Athletics,Athletics Women's 4 x 400 metres Relay,None
Guillermo Martnez Lpez,M,31.0,Cuba,CUB,2012,London,Athletics,Athletics Men's Javelin Throw,None
Iker Martnez de Lizarduy Lizarribar,M,35.0,Spain,ESP,2012,London,Sailing,Sailing Men's Skiff,None
Iigo Martnez Berridi,M,21.0,Spain,ESP,2012,London,Football,Football Men's Football,None
"\"Javier \"\"Javi\"\" Martnez Aguinaga\"",M,23.0,Spain,ESP,2012,London,Football,Football Men's Football,None
Kaina Darina Martnez,F,26.0,Belize,BIZ,2012,London,Athletics,Athletics Women's 100 metres,None
Mara Gabriela Martnez Garcon,F,29.0,Venezuela,VEN,2012,London,Fencing,"Fencing Women's epee, Individual",None
Mara Jos Martnez Snchez,F,29.0,Spain,ESP,2012,London,Tennis,Tennis Women's Singles,None
Mara Jos Martnez Snchez,F,29.0,Spain-1,ESP,2012,London,Tennis,Tennis Women's Doubles,None
Mario Roberto Martnez Hernndez,M,22.0,Honduras,HON,2012,London,Football,Football Men's Football,None
Ral Martnez Colomer,M,24.0,Puerto Rico,PUR,2012,London,Swimming,Swimming Men's 200 metres Freestyle,None
